#Time(ms)	  xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
2700	 7.81	 0.80	 0.90	 1	 1	 1	 hover	 1498	 1515	 1500	 1030	 0.00	 0.00	 0.00
2800	 5.11	 1.10	 1.61	 1	 1	 1	 hover	 1497	 1510	 1500	 1040	 0.00	 0.00	 0.00
2900	 3.63	 8.03	 2.07	 1	 1	 1	 hover	 1483	 1507	 1500	 1049	 0.00	 0.00	 0.00
3000	 3.73	 4.09	 1.87	 1	 1	 1	 hover	 1491	 1507	 1500	 1051	 0.00	 0.00	 0.00
3100	 3.51	 3.19	 1.95	 1	 1	 1	 hover	 1493	 1507	 1500	 1055	 0.00	 0.00	 0.00
3200	 8.89	 3.46	 1.89	 1	 1	 1	 hover	 1493	 1517	 1500	 1058	 0.00	 0.00	 0.00
3300	 18.19	 3.56	 1.99	 1	 1	 1	 hover	 1492	 1536	 1500	 1063	 0.00	 0.00	 0.00
3400	 9.56	 6.43	 2.15	 1	 1	 1	 hover	 1487	 1519	 1500	 1069	 0.00	 0.00	 0.00
3500	 15.45	 6.59	 1.64	 1	 1	 1	 hover	 1486	 1530	 1500	 1067	 0.00	 0.00	 0.00
3600	 14.65	 6.92	 2.32	 1	 1	 1	 hover	 1486	 1529	 1500	 1079	 0.00	 0.00	 0.00
3700	 6.88	 5.20	 2.42	 1	 1	 1	 hover	 1489	 1513	 1500	 1085	 0.00	 0.00	 0.00
3800	 10.97	 6.01	 1.87	 1	 1	 1	 hover	 1487	 1521	 1500	 1083	 0.00	 0.00	 0.00
3900	 -4.75	 6.01	 3.03	 1	 1	 1	 hover	 1487	 1490	 1500	 1101	 0.00	 0.00	 0.00
4000	 5.82	 3.26	 2.80	 1	 1	 1	 hover	 1493	 1511	 1500	 1104	 0.00	 0.00	 0.00
4100	 12.01	 5.77	 3.62	 1	 1	 1	 hover	 1488	 1524	 1500	 1119	 0.00	 0.00	 0.00
4200	 11.67	 4.66	 3.75	 1	 1	 1	 hover	 1490	 1523	 1500	 1128	 0.00	 0.00	 0.00
4300	 -2.46	 5.39	 0.40	 1	 1	 1	 hover	 1489	 1495	 1500	 1095	 0.00	 0.00	 0.00
4400	 5.76	 5.00	 -1.13	 1	 1	 1	 hover	 1489	 1511	 1500	 1078	 0.00	 0.00	 0.00
4500	 22.32	 5.26	 0.97	 1	 1	 1	 hover	 1489	 1544	 1500	 1101	 0.00	 0.00	 0.00
4600	 11.44	 6.18	 1.52	 1	 1	 1	 hover	 1487	 1522	 1500	 1109	 0.00	 0.00	 0.00
4700	 25.07	 5.53	 0.78	 1	 1	 1	 hover	 1488	 1550	 1500	 1104	 0.00	 0.00	 0.00
4800	 28.18	 5.19	 1.85	 1	 1	 1	 hover	 1489	 1556	 1500	 1118	 0.00	 0.00	 0.00
4900	 11.93	 5.55	 2.10	 1	 1	 1	 hover	 1488	 1523	 1500	 1125	 0.00	 0.00	 0.00
5000	 13.36	 6.22	 -0.78	 1	 1	 1	 hover	 1487	 1526	 1500	 1094	 0.00	 0.00	 0.00
5100	 14.54	 7.05	 0.07	 1	 1	 1	 hover	 1485	 1529	 1500	 1103	 0.00	 0.00	 0.00
5200	 2.87	 6.95	 0.27	 1	 1	 1	 hover	 1486	 1505	 1500	 1105	 0.00	 0.00	 0.00
5300	 23.00	 6.83	 -1.18	 1	 1	 1	 hover	 1486	 1545	 1500	 1089	 0.00	 0.00	 0.00
5400	 14.47	 8.23	 0.22	 1	 1	 1	 hover	 1483	 1528	 1500	 1103	 0.00	 0.00	 0.00
5500	 26.81	 7.76	 0.63	 1	 1	 1	 hover	 1484	 1553	 1500	 1108	 0.00	 0.00	 0.00
5600	 32.37	 9.06	 0.42	 1	 1	 1	 hover	 1481	 1564	 1500	 1107	 0.00	 0.00	 0.00
5700	 28.95	 7.71	 -0.39	 1	 1	 1	 hover	 1484	 1557	 1500	 1098	 0.00	 0.00	 0.00
5800	 22.46	 7.93	 0.56	 1	 1	 1	 hover	 1484	 1544	 1500	 1109	 0.00	 0.00	 0.00
5900	 -2.37	 7.19	 0.25	 1	 1	 1	 hover	 1485	 1495	 1500	 1106	 0.00	 0.00	 0.00
6000	 7.61	 6.09	 0.32	 1	 1	 1	 hover	 1487	 1515	 1500	 1108	 0.00	 0.00	 0.00
6100	 17.80	 6.14	 0.24	 1	 1	 1	 hover	 1487	 1535	 1500	 1107	 0.00	 0.00	 0.00
6200	 18.96	 4.97	 -0.36	 1	 1	 1	 hover	 1490	 1537	 1500	 1101	 0.00	 0.00	 0.00
6300	 10.19	 -4.90	 -4.35	 1	 1	 1	 hover	 1509	 1520	 1500	 1052	 0.00	 0.00	 0.00
6400	 20.55	 -7.71	 -6.59	 1	 1	 1	 hover	 1515	 1541	 1500	 1016	 0.00	 0.00	 0.00
6500	 23.05	 -6.93	 -6.59	 1	 1	 1	 hover	 1513	 1546	 1500	 1003	 0.00	 0.00	 0.00
6600	 28.21	 -2.27	 24.44	 1	 1	 1	 hover	 1504	 1556	 1500	 1362	 0.00	 0.00	 0.00
6700	 23.34	 -4.97	 24.44	 1	 1	 1	 hover	 1509	 1546	 1500	 1411	 0.00	 0.00	 0.00
6800	 40.22	 -11.77	 20.59	 1	 1	 1	 hover	 1523	 1580	 1500	 1414	 0.00	 0.00	 0.00
6900	 16.67	 -13.63	 16.78	 1	 1	 1	 hover	 1527	 1533	 1500	 1409	 0.00	 0.00	 0.00
7000	 8.18	 -16.68	 14.43	 1	 1	 1	 hover	 1533	 1516	 1500	 1415	 0.00	 0.00	 0.00
7100	 8.18	 -15.98	 11.95	 0	 1	 1	 hover	 1531	 1500	 1500	 1414	 0.00	 0.00	 0.00
7200	 8.18	 -15.56	 12.26	 1	 1	 1	 hover	 1531	 1516	 1500	 1442	 0.00	 0.00	 0.00
7300	 8.18	 -23.23	 10.83	 1	 1	 1	 hover	 1546	 1516	 1500	 1449	 0.00	 0.00	 0.00
7400	 15.72	 -22.95	 12.46	 1	 1	 1	 hover	 1545	 1531	 1500	 1490	 0.00	 0.00	 0.00
7500	 15.72	 -30.08	 11.27	 0	 1	 1	 hover	 1560	 1500	 1500	 1501	 0.00	 0.00	 0.00
7600	 15.72	 -33.56	 11.37	 1	 1	 1	 hover	 1567	 1531	 1500	 1525	 0.00	 0.00	 0.00
7700	 2.14	 -32.85	 13.76	 1	 1	 1	 hover	 1565	 1504	 1500	 1576	 0.00	 0.00	 0.00
7800	 -19.21	 -35.62	 11.74	 1	 1	 1	 hover	 1571	 1461	 1500	 1579	 0.00	 0.00	 0.00
7900	 -34.85	 -33.75	 12.63	 1	 1	 1	 hover	 1567	 1430	 1500	 1613	 0.00	 0.00	 0.00
8000	 -27.16	 -35.81	 13.25	 1	 1	 1	 hover	 1571	 1445	 1500	 1646	 0.00	 0.00	 0.00
8100	 -13.17	 -37.57	 11.50	 1	 1	 1	 hover	 1575	 1473	 1500	 1652	 0.00	 0.00	 0.00
8200	 3.14	 -38.13	 12.30	 1	 1	 1	 hover	 1576	 1506	 1500	 1684	 0.00	 0.00	 0.00
8300	 -13.71	 -34.65	 14.70	 1	 1	 1	 hover	 1569	 1472	 1500	 1738	 0.00	 0.00	 0.00
8400	 -20.01	 -35.92	 15.46	 1	 1	 1	 hover	 1571	 1459	 1500	 1776	 0.00	 0.00	 0.00
8500	 73.68	 -37.74	 12.06	 1	 1	 1	 hover	 1575	 1647	 1500	 1766	 0.00	 0.00	 0.00
8600	 61.48	 -37.12	 10.46	 1	 1	 1	 hover	 1574	 1622	 1500	 1771	 0.00	 0.00	 0.00
8700	 40.74	 -34.47	 9.48	 1	 1	 1	 hover	 1568	 1581	 1500	 1780	 0.00	 0.00	 0.00
8800	 68.59	 -37.04	 6.92	 1	 1	 1	 hover	 1574	 1637	 1500	 1769	 0.00	 0.00	 0.00
8900	 68.59	 -35.00	 4.82	 1	 1	 1	 hover	 1569	 1637	 1500	 1757	 0.00	 0.00	 0.00
9000	 68.59	 -34.05	 4.64	 0	 1	 1	 hover	 1568	 1500	 1500	 1765	 0.00	 0.00	 0.00
9100	 68.59	 -33.87	 1.28	 1	 1	 1	 hover	 1567	 1637	 1500	 1734	 0.00	 0.00	 0.00
9200	 82.85	 -34.70	 -1.43	 1	 1	 1	 hover	 1569	 1665	 1500	 1704	 0.00	 0.00	 0.00
9300	 82.85	 -35.59	 -1.88	 0	 1	 1	 hover	 1571	 1500	 1500	 1695	 0.00	 0.00	 0.00
9400	 82.85	 -33.97	 -5.14	 1	 1	 1	 hover	 1567	 1665	 1500	 1653	 0.00	 0.00	 0.00
9500	 53.75	 -36.77	 -5.73	 1	 1	 1	 hover	 1573	 1607	 1500	 1635	 0.00	 0.00	 0.00
9600	 55.98	 -39.16	 -4.30	 1	 1	 1	 hover	 1578	 1611	 1500	 1641	 0.00	 0.00	 0.00
9700	 55.98	 -41.75	 -6.23	 0	 1	 1	 hover	 1583	 1500	 1500	 1609	 0.00	 0.00	 0.00
9800	 55.98	 -43.72	 -5.27	 0	 1	 1	 hover	 1587	 1500	 1500	 1608	 0.00	 0.00	 0.00
9900	 55.98	 -41.50	 -8.77	 1	 1	 1	 hover	 1583	 1611	 1500	 1556	 0.00	 0.00	 0.00
10000	 52.45	 -40.50	 -10.78	 1	 1	 1	 hover	 1580	 1604	 1500	 1514	 0.00	 0.00	 0.00
10100	 44.38	 -38.40	 -13.70	 1	 1	 1	 hover	 1576	 1588	 1500	 1457	 0.00	 0.00	 0.00
10200	 55.52	 -36.66	 -18.13	 1	 1	 1	 hover	 1573	 1611	 1500	 1377	 0.00	 0.00	 0.00
10300	 55.52	 -34.53	 -20.28	 1	 1	 1	 hover	 1569	 1611	 1500	 1315	 0.00	 0.00	 0.00
10400	 79.21	 -30.96	 -24.72	 1	 1	 1	 hover	 1561	 1658	 1500	 1221	 0.00	 0.00	 0.00
10500	 79.21	 -28.32	 -26.49	 0	 1	 1	 hover	 1556	 1500	 1500	 1150	 0.00	 0.00	 0.00
10600	 79.21	 -25.26	 -26.95	 0	 1	 1	 hover	 1550	 1500	 1500	 1092	 0.00	 0.00	 0.00
10700	 79.21	 -24.38	 -28.44	 0	 1	 1	 hover	 1548	 1500	 1500	 1020	 0.00	 0.00	 0.00
10800	 79.21	 -20.18	 -29.91	 1	 1	 1	 hover	 1540	 1658	 1500	 945	 0.00	 0.00	 0.00
10900	 97.52	 -17.01	 -32.63	 1	 1	 1	 hover	 1534	 1695	 1500	 853	 0.00	 0.00	 0.00
11000	 97.21	 -14.40	 -35.05	 1	 1	 1	 hover	 1528	 1694	 1500	 759	 0.00	 0.00	 0.00
11100	 99.61	 -11.04	 -38.30	 1	 1	 1	 hover	 1522	 1699	 1500	 650	 0.00	 0.00	 0.00
11200	 99.61	 -9.19	 -40.51	 1	 1	 1	 hover	 1518	 1699	 1500	 546	 0.00	 0.00	 0.00
11300	 85.47	 -8.08	 -43.89	 1	 1	 1	 hover	 1516	 1670	 1500	 425	 0.00	 0.00	 0.00
11400	 82.97	 -19.48	 -49.17	 1	 1	 1	 hover	 1538	 1665	 1500	 274	 0.00	 0.00	 0.00
11500	 88.57	 -11.70	 -49.97	 1	 1	 1	 hover	 1523	 1677	 1500	 166	 0.00	 0.00	 0.00
11600	 88.57	 -7.24	 -48.50	 1	 1	 1	 hover	 1514	 1677	 1500	 83	 0.00	 0.00	 0.00
11700	 101.27	 -6.77	 -52.45	 1	 1	 1	 hover	 1513	 1702	 1500	 -60	 0.00	 0.00	 0.00
11800	 79.06	 -18.47	 -57.15	 1	 1	 1	 hover	 1536	 1658	 1500	 -221	 0.00	 0.00	 0.00
11900	 77.09	 -17.37	 -57.10	 1	 1	 1	 hover	 1534	 1654	 1500	 -335	 0.00	 0.00	 0.00
12000	 76.71	 -11.28	 -57.10	 1	 1	 1	 hover	 1522	 1653	 1500	 -449	 0.00	 0.00	 0.00
12100	 80.92	 -7.95	 -50.65	 1	 1	 1	 hover	 1515	 1661	 1500	 -486	 0.00	 0.00	 0.00
12200	 51.48	 -8.16	 -51.23	 1	 1	 1	 hover	 1516	 1602	 1500	 -594	 0.00	 0.00	 0.00
12300	 68.01	 -8.73	 -50.61	 1	 1	 1	 hover	 1517	 1636	 1500	 -689	 0.00	 0.00	 0.00
12400	 74.79	 -9.32	 -41.97	 1	 1	 1	 hover	 1518	 1649	 1500	 -687	 0.00	 0.00	 0.00
12500	 88.90	 -12.01	 -52.16	 1	 1	 1	 hover	 1524	 1677	 1500	 -893	 0.00	 0.00	 0.00
12600	 100.68	 -14.04	 -58.76	 1	 1	 1	 hover	 1528	 1701	 1500	 -1076	 0.00	 0.00	 0.00
12700	 100.68	 -22.73	 -61.31	 0	 1	 1	 hover	 1545	 1500	 1500	 -1225	 0.00	 0.00	 0.00
12800	 100.68	 -28.11	 -61.04	 1	 1	 1	 hover	 1556	 1701	 1500	 -1344	 0.00	 0.00	 0.00
12900	 100.68	 -23.27	 -40.61	 0	 1	 1	 hover	 1546	 1500	 1500	 -1221	 0.00	 0.00	 0.00
13000	 100.68	 -24.31	 -46.59	 1	 1	 1	 hover	 1548	 1701	 1500	 -1374	 0.00	 0.00	 0.00
13100	 112.08	 -26.65	 -42.92	 1	 1	 1	 hover	 1553	 1724	 1500	 -1423	 0.00	 0.00	 0.00
13200	 112.08	 -30.14	 -30.73	 0	 1	 1	 hover	 1560	 1500	 1500	 -1363	 0.00	 0.00	 0.00
13300	 112.08	 -32.38	 -29.22	 0	 1	 1	 hover	 1564	 1500	 1500	 -1406	 0.00	 0.00	 0.00
13400	 112.08	 -31.79	 -30.26	 0	 1	 1	 hover	 1563	 1500	 1500	 -1477	 0.00	 0.00	 0.00
13500	 112.08	 -36.58	 -38.17	 0	 1	 1	 hover	 1573	 1500	 1500	 -1632	 0.00	 0.00	 0.00
13600	 112.08	 -37.77	 -37.58	 1	 1	 1	 hover	 1575	 1724	 1500	 -1702	 0.00	 0.00	 0.00
13700	 114.15	 -37.67	 -35.54	 1	 1	 1	 hover	 1575	 1728	 1500	 -1752	 0.00	 0.00	 0.00
13800	 114.15	 -37.93	 -40.27	 0	 1	 1	 hover	 1575	 1500	 1500	 -1880	 0.00	 0.00	 0.00
13900	 114.15	 -36.84	 -42.57	 1	 1	 1	 hover	 1573	 1728	 1500	 -1988	 0.00	 0.00	 0.00
14000	 114.44	 -35.35	 -37.46	 1	 1	 1	 hover	 1570	 1728	 1500	 -2012	 0.00	 0.00	 0.00
14100	 115.97	 -32.72	 -41.73	 1	 1	 1	 hover	 1565	 1731	 1500	 -2138	 0.00	 0.00	 0.00
14200	 116.39	 -31.99	 -38.82	 1	 1	 1	 hover	 1563	 1732	 1500	 -2187	 0.00	 0.00	 0.00
14300	 120.01	 -31.63	 -37.61	 1	 1	 1	 hover	 1563	 1740	 1500	 -2250	 0.00	 0.00	 0.00
14400	 120.01	 -25.08	 -41.76	 0	 1	 1	 hover	 1550	 1500	 1500	 -2375	 0.00	 0.00	 0.00
14500	 120.01	 -22.30	 -38.35	 0	 1	 1	 hover	 1544	 1500	 1500	 -2418	 0.00	 0.00	 0.00
14600	 120.01	 -18.42	 -42.00	 1	 1	 1	 hover	 1536	 1740	 1500	 -2538	 0.00	 0.00	 0.00
14700	 123.85	 -13.46	 -40.74	 1	 1	 1	 hover	 1526	 1747	 1500	 -2607	 0.00	 0.00	 0.00
14800	 142.61	 -8.74	 -67.50	 1	 1	 1	 hover	 1517	 1785	 1500	 -3009	 0.00	 0.00	 0.00
14900	 134.75	 -7.31	 -47.88	 1	 1	 1	 hover	 1514	 1769	 1500	 -2909	 0.00	 0.00	 0.00
15000	 143.92	 -3.01	 -41.52	 1	 1	 1	 hover	 1506	 1787	 1500	 -2929	 0.00	 0.00	 0.00
15100	 135.39	 -0.89	 -37.54	 1	 1	 1	 hover	 1501	 1770	 1500	 -2964	 0.00	 0.00	 0.00
15200	 133.89	 1.82	 -38.08	 1	 1	 1	 hover	 1496	 1767	 1500	 -3045	 0.00	 0.00	 0.00
15300	 133.89	 6.71	 -35.75	 0	 1	 1	 hover	 1486	 1500	 1500	 -3094	 0.00	 0.00	 0.00
15400	 133.89	 12.24	 -32.03	 1	 1	 1	 hover	 1475	 1767	 1500	 -3120	 0.00	 0.00	 0.00
15500	 125.12	 15.75	 -40.91	 1	 1	 1	 hover	 1468	 1750	 1500	 -3291	 0.00	 0.00	 0.00
15600	 143.11	 21.91	 -36.06	 1	 1	 1	 hover	 1456	 1786	 1500	 -3315	 0.00	 0.00	 0.00
15700	 138.06	 22.79	 -31.25	 1	 1	 1	 hover	 1454	 1776	 1500	 -3329	 0.00	 0.00	 0.00
15800	 156.42	 21.24	 -25.94	 1	 1	 1	 hover	 1457	 1812	 1500	 -3328	 0.00	 0.00	 0.00
15900	 123.03	 22.74	 -25.35	 1	 1	 1	 hover	 1454	 1746	 1500	 -3373	 0.00	 0.00	 0.00
16000	 127.34	 21.80	 -26.54	 1	 1	 1	 hover	 1456	 1754	 1500	 -3438	 0.00	 0.00	 0.00
16100	 131.64	 13.80	 -19.68	 1	 1	 1	 hover	 1472	 1763	 1500	 -3408	 0.00	 0.00	 0.00
16200	 157.84	 22.98	 -12.24	 1	 1	 1	 hover	 1454	 1815	 1500	 -3358	 0.00	 0.00	 0.00
16300	 157.84	 25.06	 -35.69	 0	 1	 1	 hover	 1449	 1500	 1500	 -3664	 0.00	 0.00	 0.00
16400	 157.84	 27.96	 -25.58	 0	 1	 1	 hover	 1444	 1500	 1500	 -3614	 0.00	 0.00	 0.00
16500	 157.84	 29.59	 -34.04	 0	 1	 1	 hover	 1440	 1500	 1500	 -3767	 0.00	 0.00	 0.00
16600	 157.84	 20.23	 -37.23	 0	 1	 1	 hover	 1459	 1500	 1500	 -3873	 0.00	 0.00	 0.00
16700	 157.84	 28.72	 -35.86	 1	 1	 1	 hover	 1442	 1815	 1500	 -3932	 0.00	 0.00	 0.00
16800	 157.84	 20.95	 -18.47	 1	 1	 1	 hover	 1458	 1815	 1500	 -3794	 0.00	 0.00	 0.00
16900	 157.84	 19.87	 -16.45	 1	 1	 1	 hover	 1460	 1815	 1500	 -3807	 0.00	 0.00	 0.00
17000	 143.16	 24.74	 -19.17	 1	 1	 1	 hover	 1450	 1786	 1500	 -3873	 0.00	 0.00	 0.00
17100	 143.16	 30.95	 -21.59	 1	 1	 1	 hover	 1438	 1786	 1500	 -3940	 0.00	 0.00	 0.00
17200	 143.16	 32.63	 -22.19	 1	 1	 1	 hover	 1434	 1786	 1500	 -3991	 0.00	 0.00	 0.00
17300	 143.16	 31.07	 -19.12	 0	 1	 1	 hover	 1437	 1500	 1500	 -3998	 0.00	 0.00	 0.00
17400	 143.16	 22.34	 -17.66	 1	 1	 1	 hover	 1455	 1786	 1500	 -4019	 0.00	 0.00	 0.00
17500	 143.16	 13.11	 -23.68	 0	 1	 1	 hover	 1473	 1500	 1500	 -4126	 0.00	 0.00	 0.00
17600	 143.16	 14.01	 -25.67	 1	 1	 1	 hover	 1471	 1786	 1500	 -4198	 0.00	 0.00	 0.00
17700	 143.16	 14.58	 -25.11	 0	 1	 1	 hover	 1470	 1500	 1500	 -4242	 0.00	 0.00	 0.00
17800	 143.16	 13.14	 -30.04	 1	 1	 1	 hover	 1473	 1786	 1500	 -4352	 0.00	 0.00	 0.00
17900	 138.35	 10.88	 -35.30	 1	 1	 1	 hover	 1478	 1776	 1500	 -4475	 0.00	 0.00	 0.00
18000	 155.96	 6.76	 -40.99	 1	 1	 1	 hover	 1486	 1811	 1500	 -4614	 0.00	 0.00	 0.00
18100	 155.96	 2.60	 -41.14	 1	 1	 1	 hover	 1494	 1811	 1500	 -4697	 0.00	 0.00	 0.00
18200	 159.41	 -2.28	 -50.60	 1	 1	 1	 hover	 1504	 1818	 1500	 -4893	 0.00	 0.00	 0.00
18300	 167.42	 -3.52	 -57.24	 1	 1	 1	 hover	 1507	 1834	 1500	 -5074	 0.00	 0.00	 0.00
18400	 167.42	 -9.74	 -48.24	 0	 1	 1	 hover	 1519	 1500	 1500	 -5081	 0.00	 0.00	 0.00
18500	 167.42	 -8.39	 -55.15	 1	 1	 1	 hover	 1516	 1834	 1500	 -5260	 0.00	 0.00	 0.00
18600	 167.42	 -14.86	 -64.69	 0	 1	 1	 hover	 1529	 1500	 1500	 -5485	 0.00	 0.00	 0.00
18700	 167.42	 -16.17	 -67.19	 1	 1	 1	 hover	 1532	 1834	 1500	 -5644	 0.00	 0.00	 0.00
18800	 195.07	 -14.60	 -74.35	 1	 1	 1	 hover	 1529	 1890	 1500	 -5864	 0.00	 0.00	 0.00
18900	 198.74	 -20.71	 -76.49	 1	 1	 1	 hover	 1541	 1897	 1500	 -6039	 0.00	 0.00	 0.00
19000	 183.94	 10.47	 -81.48	 1	 1	 1	 hover	 1479	 1867	 1500	 -6252	 0.00	 0.00	 0.00
19100	 183.94	 -8.78	 -82.45	 0	 1	 1	 hover	 1517	 1500	 1500	 -6426	 0.00	 0.00	 0.00
19200	 183.94	 -8.18	 -78.93	 0	 1	 1	 hover	 1516	 1500	 1500	 -6549	 0.00	 0.00	 0.00
19300	 183.94	 -3.70	 -105.01	 1	 1	 1	 hover	 1507	 1867	 1500	 -7020	 0.00	 0.00	 0.00
19400	 183.31	 2.08	 -104.92	 1	 1	 1	 hover	 1495	 1866	 1500	 -7229	 0.00	 0.00	 0.00
19500	 203.21	 10.19	 -103.77	 1	 1	 1	 hover	 1479	 1906	 1500	 -7425	 0.00	 0.00	 0.00
19600	 172.27	 14.20	 -102.48	 1	 1	 1	 hover	 1471	 1844	 1500	 -7617	 0.00	 0.00	 0.00
19700	 186.19	 1.93	 -102.70	 1	 1	 1	 hover	 1496	 1872	 1500	 -7824	 0.00	 0.00	 0.00
19800	 183.08	 9.63	 -96.53	 1	 1	 1	 hover	 1480	 1866	 1500	 -7956	 0.00	 0.00	 0.00
19900	 183.08	 15.25	 -92.88	 0	 1	 1	 hover	 1469	 1500	 1500	 -8105	 0.00	 0.00	 0.00
20000	 183.08	 8.00	 -91.47	 1	 1	 1	 hover	 1484	 1866	 1500	 -8274	 0.00	 0.00	 0.00
20100	 155.09	 -59.67	 -87.60	 1	 1	 1	 hover	 1619	 1810	 1500	 -8410	 0.00	 0.00	 0.00
20200	 155.09	 -68.64	 -82.34	 1	 1	 1	 hover	 1637	 1810	 1500	 -8522	 0.00	 0.00	 0.00
20300	 135.26	 -69.15	 -69.74	 1	 1	 1	 hover	 1638	 1770	 1500	 -8536	 0.00	 0.00	 0.00
20400	 126.51	 -39.80	 -64.23	 1	 1	 1	 hover	 1579	 1753	 1500	 -8609	 0.00	 0.00	 0.00
20500	 125.62	 -67.23	 -59.19	 1	 1	 1	 hover	 1634	 1751	 1500	 -8677	 0.00	 0.00	 0.00
20600	 126.17	 -15.60	 -55.62	 1	 1	 1	 hover	 1531	 1752	 1500	 -8753	 0.00	 0.00	 0.00
20700	 126.17	 -49.75	 -52.73	 0	 1	 1	 hover	 1599	 1500	 1500	 -8829	 0.00	 0.00	 0.00
20800	 126.17	 -88.47	 -46.21	 0	 1	 1	 hover	 1676	 1500	 1500	 -8857	 0.00	 0.00	 0.00
20900	 126.17	 -67.65	 -43.05	 1	 1	 1	 hover	 1635	 1752	 1500	 -8911	 0.00	 0.00	 0.00
21000	 127.82	 -87.69	 -40.55	 1	 1	 1	 hover	 1675	 1755	 1500	 -8967	 0.00	 0.00	 0.00
21100	 127.82	 -101.08	 -34.08	 1	 1	 1	 hover	 1702	 1755	 1500	 -8971	 0.00	 0.00	 0.00
21200	 134.10	 -89.93	 -33.36	 1	 1	 1	 hover	 1679	 1768	 1500	 -9030	 0.00	 0.00	 0.00
21300	 130.81	 -88.23	 -27.40	 1	 1	 1	 hover	 1676	 1761	 1500	 -9025	 0.00	 0.00	 0.00
21400	 130.34	 -100.63	 -26.88	 1	 1	 1	 hover	 1701	 1760	 1500	 -9074	 0.00	 0.00	 0.00
21500	 130.34	 -104.94	 -29.45	 0	 1	 1	 hover	 1709	 1500	 1500	 -9159	 0.00	 0.00	 0.00
21600	 130.34	 -106.16	 -28.69	 0	 1	 1	 hover	 1712	 1500	 1500	 -9208	 0.00	 0.00	 0.00
21700	 130.34	 -137.04	 -27.87	 1	 1	 1	 hover	 1774	 1760	 1500	 -9256	 0.00	 0.00	 0.00
21800	 136.85	 -131.57	 -28.60	 1	 1	 1	 hover	 1763	 1773	 1500	 -9320	 0.00	 0.00	 0.00
