#Time(ms)	 Roll 	 Pitch 	 Yaw 	 gX 	 Gy 	 gZ 
5100	 4.48	 8.27	 -102.33	 10.00	 15.00	 8.00
5200	 4.48	 8.27	 -102.33	 10.00	 15.00	 8.00
5300	 4.42	 8.20	 -102.45	 10.00	 13.00	 9.00
5400	 4.42	 8.19	 -102.45	 10.00	 14.00	 9.00
5500	 4.42	 8.19	 -102.45	 10.00	 14.00	 9.00
5600	 4.37	 8.13	 -102.56	 8.00	 13.00	 9.00
5700	 4.37	 8.13	 -102.57	 10.00	 14.00	 9.00
5800	 4.37	 8.13	 -102.57	 10.00	 14.00	 9.00
5900	 4.34	 8.09	 -102.67	 10.00	 16.00	 10.00
6000	 4.33	 8.08	 -102.67	 10.00	 16.00	 7.00
6100	 4.33	 8.08	 -102.67	 10.00	 16.00	 7.00
6200	 4.30	 8.05	 -102.78	 12.00	 15.00	 8.00
6300	 4.29	 8.04	 -102.79	 10.00	 13.00	 9.00
6400	 4.29	 8.04	 -102.79	 10.00	 13.00	 9.00
6500	 4.27	 8.02	 -102.89	 10.00	 16.00	 8.00
6600	 4.27	 8.02	 -102.89	 10.00	 13.00	 8.00
6700	 4.27	 8.02	 -102.89	 10.00	 13.00	 8.00
6800	 4.25	 7.99	 -103.00	 11.00	 15.00	 8.00
6900	 4.25	 7.99	 -103.00	 10.00	 15.00	 7.00
7000	 4.25	 7.99	 -103.00	 10.00	 15.00	 7.00
7100	 4.24	 7.97	 -103.11	 10.00	 13.00	 8.00
7200	 4.24	 7.97	 -103.11	 9.00	 14.00	 8.00
7300	 4.24	 7.97	 -103.11	 9.00	 14.00	 8.00
7400	 4.22	 7.96	 -103.22	 10.00	 14.00	 9.00
7500	 4.22	 7.96	 -103.22	 9.00	 14.00	 8.00
7600	 4.22	 7.96	 -103.22	 9.00	 14.00	 8.00
7700	 4.21	 7.94	 -103.33	 10.00	 15.00	 8.00
7800	 4.21	 7.94	 -103.33	 10.00	 14.00	 9.00
7900	 4.21	 7.94	 -103.33	 10.00	 14.00	 9.00
8000	 4.20	 7.93	 -103.43	 11.00	 14.00	 9.00
8100	 4.20	 7.93	 -103.43	 10.00	 14.00	 8.00
8200	 4.20	 7.93	 -103.43	 10.00	 14.00	 8.00
8300	 4.20	 7.92	 -103.54	 9.00	 13.00	 9.00
8400	 4.20	 7.92	 -103.54	 9.00	 14.00	 9.00
8500	 4.20	 7.92	 -103.54	 9.00	 14.00	 9.00
8600	 4.19	 7.92	 -103.65	 10.00	 14.00	 9.00
8700	 4.19	 7.92	 -103.65	 10.00	 13.00	 8.00
8800	 4.19	 7.92	 -103.65	 10.00	 13.00	 8.00
8900	 4.18	 7.92	 -103.75	 10.00	 14.00	 8.00
9000	 4.18	 7.92	 -103.76	 10.00	 14.00	 7.00
9100	 4.18	 7.92	 -103.76	 10.00	 14.00	 7.00
9200	 4.17	 7.91	 -103.86	 9.00	 15.00	 7.00
9300	 4.17	 7.91	 -103.87	 9.00	 14.00	 9.00
9400	 4.17	 7.91	 -103.87	 9.00	 14.00	 9.00
9500	 4.18	 7.91	 -103.96	 10.00	 15.00	 9.00
9600	 4.18	 7.90	 -103.96	 9.00	 14.00	 8.00
9700	 4.18	 7.90	 -103.96	 9.00	 14.00	 8.00
9800	 4.17	 7.90	 -104.07	 11.00	 15.00	 9.00
9900	 4.17	 7.90	 -104.07	 10.00	 15.00	 9.00
10000	 4.17	 7.90	 -104.07	 10.00	 15.00	 9.00
10100	 4.18	 7.89	 -104.18	 9.00	 15.00	 9.00
10200	 4.18	 7.89	 -104.18	 10.00	 14.00	 8.00
10300	 4.18	 7.89	 -104.18	 10.00	 14.00	 8.00
10400	 4.18	 7.88	 -104.29	 11.00	 14.00	 8.00
10500	 4.18	 7.88	 -104.29	 9.00	 14.00	 8.00
10600	 4.18	 7.88	 -104.29	 9.00	 14.00	 8.00
10700	 4.17	 7.88	 -104.38	 9.00	 16.00	 8.00
10800	 4.17	 7.88	 -104.39	 9.00	 15.00	 9.00
10900	 4.17	 7.88	 -104.39	 9.00	 15.00	 9.00
11000	 4.18	 7.89	 -104.50	 9.00	 15.00	 8.00
11100	 4.18	 7.89	 -104.50	 8.00	 16.00	 9.00
11200	 4.18	 7.89	 -104.50	 8.00	 16.00	 9.00
11300	 4.17	 7.90	 -104.60	 10.00	 15.00	 8.00
11400	 4.17	 7.90	 -104.60	 9.00	 17.00	 8.00
11500	 4.17	 7.90	 -104.60	 9.00	 17.00	 8.00
11600	 4.17	 7.90	 -104.71	 10.00	 14.00	 8.00
11700	 4.17	 7.91	 -104.71	 9.00	 14.00	 8.00
11800	 4.17	 7.91	 -104.71	 9.00	 14.00	 8.00
11900	 4.17	 7.91	 -104.81	 11.00	 15.00	 8.00
12000	 4.17	 7.91	 -104.81	 11.00	 15.00	 9.00
12100	 4.17	 7.91	 -104.81	 11.00	 15.00	 9.00
12200	 4.16	 7.90	 -104.92	 9.00	 15.00	 8.00
12300	 4.17	 7.90	 -104.93	 11.00	 20.00	 8.00
12400	 4.17	 7.90	 -104.93	 11.00	 20.00	 8.00
12500	 4.16	 7.89	 -105.03	 8.00	 12.00	 9.00
12600	 4.17	 7.90	 -105.04	 15.00	 24.00	 7.00
12700	 4.17	 7.90	 -105.04	 15.00	 24.00	 7.00
12800	 4.16	 7.90	 -105.13	 8.00	 16.00	 9.00
12900	 4.16	 7.90	 -105.13	 14.00	 23.00	 9.00
13000	 4.16	 7.90	 -105.13	 14.00	 23.00	 9.00
13100	 4.16	 7.90	 -105.24	 5.00	 5.00	 8.00
13200	 4.16	 7.90	 -105.25	 10.00	 12.00	 8.00
13300	 4.16	 7.90	 -105.25	 10.00	 12.00	 8.00
13400	 4.16	 7.90	 -105.34	 10.00	 16.00	 8.00
13500	 4.16	 7.89	 -105.36	 9.00	 15.00	 9.00
13600	 4.16	 7.89	 -105.36	 9.00	 15.00	 9.00
13700	 4.16	 7.90	 -105.46	 11.00	 14.00	 8.00
13800	 4.16	 7.90	 -105.46	 10.00	 14.00	 8.00
13900	 4.16	 7.90	 -105.46	 10.00	 14.00	 8.00
14000	 4.21	 7.83	 -105.53	 7.00	 14.00	 9.00
14100	 4.21	 7.82	 -105.54	 9.00	 14.00	 9.00
14200	 4.21	 7.82	 -105.54	 9.00	 14.00	 9.00
14300	 4.40	 7.60	 -105.52	 9.00	 14.00	 9.00
14400	 4.40	 7.59	 -105.52	 9.00	 15.00	 8.00
14500	 4.40	 7.59	 -105.52	 9.00	 15.00	 8.00
14600	 4.55	 7.41	 -105.51	 11.00	 15.00	 9.00
14700	 4.55	 7.41	 -105.51	 10.00	 14.00	 10.00
14800	 4.55	 7.41	 -105.51	 10.00	 14.00	 10.00
14900	 4.66	 7.28	 -105.50	 9.00	 12.00	 7.00
15000	 4.66	 7.27	 -105.50	 9.00	 15.00	 9.00
15100	 4.66	 7.27	 -105.50	 9.00	 15.00	 9.00
