#Time(ms)	  xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
2600	 -0.07	 -2.60	 5.65	 1	 1	 1	 hover	 1505	 1499	 1500	 1361	 0.00	 0.00	 0.00
2700	 -0.26	 -2.61	 5.46	 1	 1	 1	 hover	 1505	 1499	 1500	 1370	 0.00	 0.00	 0.00
2800	 -0.76	 -2.54	 5.41	 1	 1	 1	 hover	 1505	 1498	 1500	 1380	 0.00	 0.00	 0.00
2900	 -8.42	 -2.48	 -1.61	 1	 1	 1	 hover	 1504	 1483	 1500	 1307	 0.00	 0.00	 0.00
3000	 -5.64	 -2.46	 1.72	 1	 1	 1	 hover	 1504	 1488	 1500	 1343	 0.00	 0.00	 0.00
3100	 -4.46	 -2.39	 1.81	 1	 1	 1	 hover	 1504	 1491	 1500	 1348	 0.00	 0.00	 0.00
3200	 -3.89	 -2.34	 1.44	 1	 1	 1	 hover	 1504	 1492	 1500	 1347	 0.00	 0.00	 0.00
3300	 -4.00	 -2.20	 3.72	 1	 1	 1	 hover	 1504	 1491	 1500	 1377	 0.00	 0.00	 0.00
3400	 -3.33	 -2.14	 1.31	 1	 1	 1	 hover	 1504	 1493	 1500	 1356	 0.00	 0.00	 0.00
3500	 -3.27	 -1.60	 -2.91	 1	 1	 1	 hover	 1503	 1493	 1500	 1308	 0.00	 0.00	 0.00
3600	 -8.24	 -1.61	 -4.63	 1	 1	 1	 hover	 1503	 1483	 1500	 1281	 0.00	 0.00	 0.00
3700	 -6.48	 -1.59	 -6.32	 1	 1	 1	 hover	 1503	 1487	 1500	 1252	 0.00	 0.00	 0.00
3800	 1.63	 -1.91	 -0.96	 1	 1	 1	 hover	 1503	 1503	 1500	 1303	 0.00	 0.00	 0.00
3900	 1.55	 -1.93	 0.39	 1	 1	 1	 hover	 1503	 1503	 1500	 1318	 0.00	 0.00	 0.00
4000	 0.60	 -1.91	 0.57	 1	 1	 1	 hover	 1503	 1501	 1500	 1321	 0.00	 0.00	 0.00
4100	 -8.70	 -1.93	 4.69	 1	 1	 1	 hover	 1503	 1482	 1500	 1371	 0.00	 0.00	 0.00
4200	 -1.80	 -2.05	 2.87	 1	 1	 1	 hover	 1504	 1496	 1500	 1359	 0.00	 0.00	 0.00
4300	 6.70	 -1.64	 3.24	 1	 1	 1	 hover	 1503	 1513	 1500	 1369	 0.00	 0.00	 0.00
4400	 5.35	 -1.75	 8.49	 1	 1	 1	 hover	 1503	 1510	 1500	 1438	 0.00	 0.00	 0.00
4500	 -3.36	 -1.86	 11.54	 1	 1	 1	 hover	 1503	 1493	 1500	 1492	 0.00	 0.00	 0.00
4600	 1.81	 -0.68	 6.79	 1	 1	 1	 hover	 1501	 1503	 1500	 1458	 0.00	 0.00	 0.00
4700	 -4.84	 -0.50	 6.27	 1	 1	 1	 hover	 1500	 1490	 1500	 1465	 0.00	 0.00	 0.00
4800	 -5.31	 -0.41	 5.23	 1	 1	 1	 hover	 1500	 1489	 1500	 1465	 0.00	 0.00	 0.00
4900	 18.48	 -0.35	 5.34	 1	 1	 1	 hover	 1500	 1536	 1500	 1477	 0.00	 0.00	 0.00
5000	 23.24	 -0.73	 4.05	 1	 1	 1	 hover	 1501	 1546	 1500	 1472	 0.00	 0.00	 0.00
5100	 25.30	 -0.85	 -2.45	 1	 1	 1	 hover	 1501	 1550	 1500	 1403	 0.00	 0.00	 0.00
5200	 2.68	 -1.02	 1.09	 1	 1	 1	 hover	 1502	 1505	 1500	 1440	 0.00	 0.00	 0.00
5300	 -0.27	 -1.05	 4.29	 1	 1	 1	 hover	 1502	 1499	 1500	 1481	 0.00	 0.00	 0.00
5400	 -1.85	 -1.05	 -1.66	 1	 1	 1	 hover	 1502	 1496	 1500	 1418	 0.00	 0.00	 0.00
5500	 -1.58	 -1.10	 5.38	 1	 1	 1	 hover	 1502	 1496	 1500	 1499	 0.00	 0.00	 0.00
5600	 5.56	 -1.11	 2.86	 1	 1	 1	 hover	 1502	 1511	 1500	 1480	 0.00	 0.00	 0.00
5700	 7.88	 -1.30	 6.80	 1	 1	 1	 hover	 1502	 1515	 1500	 1533	 0.00	 0.00	 0.00
5800	 21.52	 -1.06	 -1.33	 1	 1	 1	 hover	 1502	 1543	 1500	 1449	 0.00	 0.00	 0.00
5900	 21.71	 -1.22	 -3.38	 1	 1	 1	 hover	 1502	 1543	 1500	 1421	 0.00	 0.00	 0.00
6000	 21.62	 -1.18	 -4.69	 1	 1	 1	 hover	 1502	 1543	 1500	 1399	 0.00	 0.00	 0.00
6100	 12.72	 -1.25	 0.34	 1	 1	 1	 hover	 1502	 1525	 1500	 1450	 0.00	 0.00	 0.00
6200	 18.37	 -0.55	 -2.97	 1	 1	 1	 hover	 1501	 1536	 1500	 1411	 0.00	 0.00	 0.00
6300	 13.47	 -0.57	 -4.65	 1	 1	 1	 hover	 1501	 1526	 1500	 1385	 0.00	 0.00	 0.00
6400	 18.62	 -0.59	 2.38	 1	 1	 1	 hover	 1501	 1537	 1500	 1460	 0.00	 0.00	 0.00
6500	 19.82	 -0.52	 -1.54	 1	 1	 1	 hover	 1501	 1539	 1500	 1417	 0.00	 0.00	 0.00
6600	 20.28	 -0.36	 -0.14	 1	 1	 1	 hover	 1500	 1540	 1500	 1431	 0.00	 0.00	 0.00
6700	 15.61	 -0.49	 -1.72	 1	 1	 1	 hover	 1500	 1531	 1500	 1412	 0.00	 0.00	 0.00
6800	 19.10	 -0.73	 -3.72	 1	 1	 1	 hover	 1501	 1538	 1500	 1385	 0.00	 0.00	 0.00
6900	 19.76	 -0.76	 -3.80	 1	 1	 1	 hover	 1501	 1539	 1500	 1376	 0.00	 0.00	 0.00
7000	 19.79	 -0.77	 -5.31	 1	 1	 1	 hover	 1501	 1539	 1500	 1350	 0.00	 0.00	 0.00
7100	 0.14	 -0.94	 -3.66	 1	 1	 1	 hover	 1501	 1500	 1500	 1360	 0.00	 0.00	 0.00
7200	 5.35	 -0.97	 0.17	 1	 1	 1	 hover	 1501	 1510	 1500	 1398	 0.00	 0.00	 0.00
7300	 33.44	 -1.17	 -2.07	 1	 1	 1	 hover	 1502	 1566	 1500	 1372	 0.00	 0.00	 0.00
7400	 3.50	 -1.17	 -2.27	 1	 1	 1	 hover	 1502	 1507	 1500	 1365	 0.00	 0.00	 0.00
7500	 16.95	 -1.26	 -1.80	 1	 1	 1	 hover	 1502	 1533	 1500	 1366	 0.00	 0.00	 0.00
7600	 21.60	 -1.33	 -3.88	 1	 1	 1	 hover	 1502	 1543	 1500	 1338	 0.00	 0.00	 0.00
7700	 25.55	 -1.50	 -2.18	 1	 1	 1	 hover	 1502	 1551	 1500	 1350	 0.00	 0.00	 0.00
7800	 1.88	 -1.61	 -4.74	 1	 1	 1	 hover	 1503	 1503	 1500	 1315	 0.00	 0.00	 0.00
7900	 -0.18	 -1.67	 -4.99	 1	 1	 1	 hover	 1503	 1499	 1500	 1303	 0.00	 0.00	 0.00
8000	 8.32	 -1.68	 -3.49	 1	 1	 1	 hover	 1503	 1516	 1500	 1311	 0.00	 0.00	 0.00
8100	 28.69	 -1.57	 -4.47	 1	 1	 1	 hover	 1503	 1557	 1500	 1292	 0.00	 0.00	 0.00
8200	 31.57	 0.05	 -4.92	 1	 1	 1	 hover	 1499	 1563	 1500	 1278	 0.00	 0.00	 0.00
8300	 30.75	 0.15	 -4.17	 1	 1	 1	 hover	 1499	 1561	 1500	 1277	 0.00	 0.00	 0.00
8400	 20.78	 -0.10	 9.11	 1	 1	 1	 hover	 1500	 1541	 1500	 1428	 0.00	 0.00	 0.00
8500	 8.72	 -0.13	 -1.63	 1	 1	 1	 hover	 1500	 1517	 1500	 1317	 0.00	 0.00	 0.00
8600	 -3.54	 -0.12	 -2.00	 1	 1	 1	 hover	 1500	 1492	 1500	 1310	 0.00	 0.00	 0.00
8700	 -7.96	 -0.27	 -3.73	 1	 1	 1	 hover	 1500	 1484	 1500	 1285	 0.00	 0.00	 0.00
8800	 13.57	 0.04	 -1.53	 1	 1	 1	 hover	 1499	 1527	 1500	 1304	 0.00	 0.00	 0.00
8900	 21.15	 -0.56	 2.59	 1	 1	 1	 hover	 1501	 1542	 1500	 1350	 0.00	 0.00	 0.00
9000	 21.69	 -0.71	 -1.74	 1	 1	 1	 hover	 1501	 1543	 1500	 1303	 0.00	 0.00	 0.00
9100	 21.31	 -0.61	 -3.58	 1	 1	 1	 hover	 1501	 1542	 1500	 1278	 0.00	 0.00	 0.00
9200	 25.27	 -0.85	 -4.26	 1	 1	 1	 hover	 1501	 1550	 1500	 1262	 0.00	 0.00	 0.00
9300	 7.72	 -0.86	 -0.28	 1	 1	 1	 hover	 1501	 1515	 1500	 1302	 0.00	 0.00	 0.00
9400	 32.04	 -1.04	 -3.18	 1	 1	 1	 hover	 1502	 1564	 1500	 1266	 0.00	 0.00	 0.00
9500	 30.37	 0.65	 0.50	 1	 1	 1	 hover	 1498	 1560	 1500	 1304	 0.00	 0.00	 0.00
9600	 29.36	 0.57	 3.44	 1	 1	 1	 hover	 1498	 1558	 1500	 1340	 0.00	 0.00	 0.00
9700	 14.02	 0.57	 2.41	 1	 1	 1	 hover	 1498	 1528	 1500	 1335	 0.00	 0.00	 0.00
9800	 32.68	 0.97	 2.51	 1	 1	 1	 hover	 1498	 1565	 1500	 1341	 0.00	 0.00	 0.00
9900	 38.53	 0.58	 -2.18	 1	 1	 1	 hover	 1498	 1577	 1500	 1290	 0.00	 0.00	 0.00
10000	 33.31	 0.15	 2.09	 1	 1	 1	 hover	 1499	 1566	 1500	 1337	 0.00	 0.00	 0.00
10100	 4.27	 -0.11	 -2.15	 1	 1	 1	 hover	 1500	 1508	 1500	 1290	 0.00	 0.00	 0.00
10200	 -3.32	 -0.09	 -3.59	 1	 1	 1	 hover	 1500	 1493	 1500	 1268	 0.00	 0.00	 0.00
10300	 16.27	 -0.23	 -3.98	 1	 1	 1	 hover	 1500	 1532	 1500	 1256	 0.00	 0.00	 0.00
10400	 14.12	 -0.28	 0.36	 1	 1	 1	 hover	 1500	 1528	 1500	 1301	 0.00	 0.00	 0.00
10500	 18.82	 -0.68	 -2.17	 1	 1	 1	 hover	 1501	 1537	 1500	 1271	 0.00	 0.00	 0.00
10600	 21.76	 -0.56	 -3.72	 1	 1	 1	 hover	 1501	 1543	 1500	 1248	 0.00	 0.00	 0.00
10700	 13.39	 -0.82	 -0.67	 1	 1	 1	 hover	 1501	 1526	 1500	 1277	 0.00	 0.00	 0.00
10800	 19.48	 -0.91	 -0.41	 1	 1	 1	 hover	 1501	 1538	 1500	 1279	 0.00	 0.00	 0.00
10900	 27.69	 -0.66	 1.38	 1	 1	 1	 hover	 1501	 1555	 1500	 1300	 0.00	 0.00	 0.00
11000	 21.25	 -0.49	 4.04	 1	 1	 1	 hover	 1500	 1542	 1500	 1334	 0.00	 0.00	 0.00
11100	 11.76	 -0.76	 -0.80	 1	 1	 1	 hover	 1501	 1523	 1500	 1284	 0.00	 0.00	 0.00
11200	 17.54	 -1.09	 -2.09	 1	 1	 1	 hover	 1502	 1535	 1500	 1267	 0.00	 0.00	 0.00
11300	 9.76	 -1.26	 1.50	 1	 1	 1	 hover	 1502	 1519	 1500	 1306	 0.00	 0.00	 0.00
11400	 20.99	 -1.48	 6.01	 1	 1	 1	 hover	 1502	 1541	 1500	 1363	 0.00	 0.00	 0.00
11500	 19.76	 -1.50	 -2.64	 1	 1	 1	 hover	 1503	 1539	 1500	 1271	 0.00	 0.00	 0.00
11600	 19.92	 -0.01	 -4.77	 1	 1	 1	 hover	 1500	 1539	 1500	 1241	 0.00	 0.00	 0.00
11700	 19.15	 0.67	 -1.67	 1	 1	 1	 hover	 1498	 1538	 1500	 1268	 0.00	 0.00	 0.00
11800	 20.36	 0.35	 -4.01	 1	 1	 1	 hover	 1499	 1540	 1500	 1237	 0.00	 0.00	 0.00
11900	 2.41	 0.31	 -5.63	 1	 1	 1	 hover	 1499	 1504	 1500	 1209	 0.00	 0.00	 0.00
12000	 6.40	 0.32	 -5.77	 1	 1	 1	 hover	 1499	 1512	 1500	 1196	 0.00	 0.00	 0.00
12100	 7.91	 0.32	 -5.28	 1	 1	 1	 hover	 1499	 1515	 1500	 1191	 0.00	 0.00	 0.00
12200	 21.07	 -0.09	 1.81	 1	 1	 1	 hover	 1500	 1542	 1500	 1265	 0.00	 0.00	 0.00
12300	 0.54	 -0.21	 -2.11	 1	 1	 1	 hover	 1500	 1501	 1500	 1222	 0.00	 0.00	 0.00
12400	 -1.23	 -0.60	 2.10	 1	 1	 1	 hover	 1501	 1497	 1500	 1268	 0.00	 0.00	 0.00
12500	 4.45	 -0.97	 3.13	 1	 1	 1	 hover	 1501	 1508	 1500	 1285	 0.00	 0.00	 0.00
12600	 19.69	 -1.06	 4.44	 1	 1	 1	 hover	 1502	 1539	 1500	 1307	 0.00	 0.00	 0.00
12700	 -0.63	 -1.25	 2.86	 1	 1	 1	 hover	 1502	 1498	 1500	 1297	 0.00	 0.00	 0.00
12800	 16.14	 -1.21	 3.68	 1	 1	 1	 hover	 1502	 1532	 1500	 1312	 0.00	 0.00	 0.00
12900	 -0.19	 -1.34	 7.58	 1	 1	 1	 hover	 1502	 1499	 1500	 1366	 0.00	 0.00	 0.00
13000	 -7.02	 -1.33	 0.26	 1	 1	 1	 hover	 1502	 1485	 1500	 1294	 0.00	 0.00	 0.00
13100	 13.04	 -0.32	 -3.69	 1	 1	 1	 hover	 1500	 1526	 1500	 1247	 0.00	 0.00	 0.00
13200	 -2.62	 -0.30	 0.43	 1	 1	 1	 hover	 1500	 1494	 1500	 1289	 0.00	 0.00	 0.00
13300	 -6.51	 -0.41	 10.71	 1	 1	 1	 hover	 1500	 1486	 1500	 1413	 0.00	 0.00	 0.00
13400	 13.57	 0.07	 10.06	 1	 1	 1	 hover	 1499	 1527	 1500	 1427	 0.00	 0.00	 0.00
13500	 19.65	 -0.09	 13.43	 1	 1	 1	 hover	 1500	 1539	 1500	 1487	 0.00	 0.00	 0.00
13600	 -1.01	 -0.41	 4.05	 1	 1	 1	 hover	 1500	 1497	 1500	 1401	 0.00	 0.00	 0.00
13700	 20.08	 -0.65	 -3.67	 1	 1	 1	 hover	 1501	 1540	 1500	 1317	 0.00	 0.00	 0.00
13800	 -0.57	 -0.79	 -4.78	 1	 1	 1	 hover	 1501	 1498	 1500	 1296	 0.00	 0.00	 0.00
13900	 -2.00	 -0.78	 5.40	 1	 1	 1	 hover	 1501	 1495	 1500	 1409	 0.00	 0.00	 0.00
14000	 5.11	 -1.11	 3.82	 1	 1	 1	 hover	 1502	 1510	 1500	 1401	 0.00	 0.00	 0.00
14100	 -0.66	 -1.39	 -3.17	 1	 1	 1	 hover	 1502	 1498	 1500	 1325	 0.00	 0.00	 0.00
14200	 -2.35	 -1.37	 6.37	 1	 1	 1	 hover	 1502	 1495	 1500	 1433	 0.00	 0.00	 0.00
14300	 3.52	 -1.72	 3.67	 1	 1	 1	 hover	 1503	 1507	 1500	 1413	 0.00	 0.00	 0.00
14400	 24.86	 -1.80	 -2.18	 1	 1	 1	 hover	 1503	 1549	 1500	 1350	 0.00	 0.00	 0.00
14500	 23.94	 -1.91	 0.24	 1	 1	 1	 hover	 1503	 1547	 1500	 1375	 0.00	 0.00	 0.00
14600	 22.37	 -1.77	 0.23	 1	 1	 1	 hover	 1503	 1544	 1500	 1375	 0.00	 0.00	 0.00
14700	 23.71	 -1.54	 8.44	 1	 1	 1	 hover	 1503	 1547	 1500	 1474	 0.00	 0.00	 0.00
14800	 21.93	 -1.50	 7.89	 1	 1	 1	 hover	 1503	 1543	 1500	 1484	 0.00	 0.00	 0.00
14900	 22.42	 -1.61	 -0.70	 1	 1	 1	 hover	 1503	 1544	 1500	 1397	 0.00	 0.00	 0.00
15000	 0.62	 -1.62	 -3.13	 1	 1	 1	 hover	 1503	 1501	 1500	 1367	 0.00	 0.00	 0.00
15100	 11.48	 -1.82	 -5.66	 1	 1	 1	 hover	 1503	 1522	 1500	 1330	 0.00	 0.00	 0.00
