#Time(ms)	  xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
2600	 -23.06	 -3.20	 -39.43	 1	 1	 1	 hover	 1506	 1453	 1500	 365	 0.00	 0.00	 0.00
2700	 -15.16	 -4.92	 -44.40	 1	 1	 1	 hover	 1509	 1469	 1500	 227	 0.00	 0.00	 0.00
2800	 -0.77	 1.99	 -47.31	 1	 1	 1	 hover	 1496	 1498	 1500	 103	 0.00	 0.00	 0.00
2900	 -17.28	 3.54	 -50.44	 1	 1	 1	 hover	 1492	 1465	 1500	 -28	 0.00	 0.00	 0.00
3000	 -14.04	 3.37	 -50.98	 1	 1	 1	 hover	 1493	 1471	 1500	 -135	 0.00	 0.00	 0.00
3100	 -13.58	 -1.46	 -52.82	 1	 1	 1	 hover	 1502	 1472	 1500	 -259	 0.00	 0.00	 0.00
3200	 -12.99	 -10.42	 -52.10	 1	 1	 1	 hover	 1520	 1474	 1500	 -356	 0.00	 0.00	 0.00
3300	 -9.92	 -9.49	 -54.12	 1	 1	 1	 hover	 1518	 1480	 1500	 -485	 0.00	 0.00	 0.00
3400	 -10.21	 -4.10	 -46.80	 1	 1	 1	 hover	 1508	 1479	 1500	 -505	 0.00	 0.00	 0.00
3500	 -8.43	 -1.15	 -45.29	 1	 1	 1	 hover	 1502	 1483	 1500	 -581	 0.00	 0.00	 0.00
3600	 -10.16	 -3.22	 -46.58	 1	 1	 1	 hover	 1506	 1479	 1500	 -687	 0.00	 0.00	 0.00
3700	 -6.48	 -5.53	 -46.29	 1	 1	 1	 hover	 1511	 1487	 1500	 -776	 0.00	 0.00	 0.00
3800	 -4.96	 -4.00	 -51.18	 1	 1	 1	 hover	 1508	 1490	 1500	 -928	 0.00	 0.00	 0.00
3900	 -3.42	 -2.01	 -51.62	 1	 1	 1	 hover	 1504	 1493	 1500	 -1035	 0.00	 0.00	 0.00
4000	 1.86	 -9.41	 -50.38	 1	 1	 1	 hover	 1518	 1503	 1500	 -1124	 0.00	 0.00	 0.00
4100	 1.44	 -3.33	 -51.14	 1	 1	 1	 hover	 1506	 1502	 1500	 -1234	 0.00	 0.00	 0.00
4200	 2.60	 -2.02	 -51.98	 1	 1	 1	 hover	 1504	 1505	 1500	 -1346	 0.00	 0.00	 0.00
4300	 4.58	 -5.78	 -51.39	 1	 1	 1	 hover	 1511	 1509	 1500	 -1443	 0.00	 0.00	 0.00
4400	 6.67	 -13.60	 -50.92	 1	 1	 1	 hover	 1527	 1513	 1500	 -1540	 0.00	 0.00	 0.00
4500	 -4.33	 -8.28	 -50.49	 1	 1	 1	 hover	 1516	 1491	 1500	 -1637	 0.00	 0.00	 0.00
4600	 -2.74	 -9.50	 -50.08	 1	 1	 1	 hover	 1518	 1494	 1500	 -1733	 0.00	 0.00	 0.00
4700	 1.51	 -8.36	 -48.84	 1	 1	 1	 hover	 1516	 1503	 1500	 -1818	 0.00	 0.00	 0.00
4800	 3.06	 -7.53	 -50.43	 1	 1	 1	 hover	 1515	 1506	 1500	 -1935	 0.00	 0.00	 0.00
4900	 1.79	 -8.68	 -52.12	 1	 1	 1	 hover	 1517	 1503	 1500	 -2056	 0.00	 0.00	 0.00
5000	 4.00	 -12.00	 -56.05	 1	 1	 1	 hover	 1523	 1508	 1500	 -2207	 0.00	 0.00	 0.00
5100	 3.32	 -4.38	 -58.75	 1	 1	 1	 hover	 1508	 1506	 1500	 -2352	 0.00	 0.00	 0.00
5200	 1.16	 -5.39	 -59.86	 1	 1	 1	 hover	 1510	 1502	 1500	 -2483	 0.00	 0.00	 0.00
5300	 -0.06	 -9.17	 -59.86	 1	 1	 1	 hover	 1518	 1499	 1500	 -2602	 0.00	 0.00	 0.00
5400	 -0.19	 -15.44	 -64.23	 1	 1	 1	 hover	 1530	 1499	 1500	 -2774	 0.00	 0.00	 0.00
5500	 -0.50	 -17.36	 -65.41	 1	 1	 1	 hover	 1534	 1498	 1500	 -2917	 0.00	 0.00	 0.00
5600	 -0.35	 -4.33	 -67.70	 1	 1	 1	 hover	 1508	 1499	 1500	 -3075	 0.00	 0.00	 0.00
5700	 -0.77	 -9.46	 -67.63	 1	 1	 1	 hover	 1518	 1498	 1500	 -3210	 0.00	 0.00	 0.00
5800	 0.28	 -13.84	 -68.35	 1	 1	 1	 hover	 1527	 1500	 1500	 -3354	 0.00	 0.00	 0.00
5900	 -0.50	 -8.69	 -64.28	 1	 1	 1	 hover	 1517	 1498	 1500	 -3442	 0.00	 0.00	 0.00
6000	 -0.21	 -6.65	 -62.84	 1	 1	 1	 hover	 1513	 1499	 1500	 -3553	 0.00	 0.00	 0.00
6100	 1.03	 -8.00	 -62.66	 1	 1	 1	 hover	 1515	 1502	 1500	 -3677	 0.00	 0.00	 0.00
6200	 -0.26	 -8.89	 -59.52	 1	 1	 1	 hover	 1517	 1499	 1500	 -3764	 0.00	 0.00	 0.00
6300	 0.80	 -11.29	 -56.67	 1	 1	 1	 hover	 1522	 1501	 1500	 -3849	 0.00	 0.00	 0.00
6400	 1.14	 -8.05	 -54.83	 1	 1	 1	 hover	 1516	 1502	 1500	 -3940	 0.00	 0.00	 0.00
6500	 -0.35	 -7.87	 -54.65	 1	 1	 1	 hover	 1515	 1499	 1500	 -4048	 0.00	 0.00	 0.00
6600	 -0.35	 -7.36	 -53.31	 1	 1	 1	 hover	 1514	 1499	 1500	 -4141	 0.00	 0.00	 0.00
6700	 -3.04	 -7.79	 -47.52	 1	 1	 1	 hover	 1515	 1493	 1500	 -4178	 0.00	 0.00	 0.00
6800	 3.18	 -6.20	 -45.88	 1	 1	 1	 hover	 1512	 1506	 1500	 -4253	 0.00	 0.00	 0.00
6900	 4.38	 -4.20	 -40.45	 1	 1	 1	 hover	 1508	 1508	 1500	 -4280	 0.00	 0.00	 0.00
7000	 -5.45	 -4.34	 -35.85	 1	 1	 1	 hover	 1508	 1489	 1500	 -4306	 0.00	 0.00	 0.00
7100	 -8.39	 -3.24	 -32.87	 1	 1	 1	 hover	 1506	 1483	 1500	 -4342	 0.00	 0.00	 0.00
7200	 -10.87	 -1.13	 -33.50	 1	 1	 1	 hover	 1502	 1478	 1500	 -4415	 0.00	 0.00	 0.00
7300	 12.87	 -2.45	 -31.01	 1	 1	 1	 hover	 1504	 1525	 1500	 -4452	 0.00	 0.00	 0.00
7400	 -2.76	 2.13	 -26.96	 1	 1	 1	 hover	 1495	 1494	 1500	 -4466	 0.00	 0.00	 0.00
7500	 -6.80	 4.58	 -25.19	 1	 1	 1	 hover	 1490	 1486	 1500	 -4498	 0.00	 0.00	 0.00
7600	 -8.64	 4.78	 -23.97	 1	 1	 1	 hover	 1490	 1482	 1500	 -4534	 0.00	 0.00	 0.00
7700	 -9.75	 6.47	 -23.94	 1	 1	 1	 hover	 1487	 1480	 1500	 -4582	 0.00	 0.00	 0.00
7800	 2.05	 7.71	 -21.19	 1	 1	 1	 hover	 1484	 1504	 1500	 -4596	 0.00	 0.00	 0.00
7900	 -7.24	 2.31	 -21.75	 1	 1	 1	 hover	 1495	 1485	 1500	 -4646	 0.00	 0.00	 0.00
8000	 -4.22	 6.27	 -19.45	 1	 1	 1	 hover	 1487	 1491	 1500	 -4661	 0.00	 0.00	 0.00
8100	 -6.58	 12.30	 -17.08	 1	 1	 1	 hover	 1475	 1486	 1500	 -4672	 0.00	 0.00	 0.00
8200	 -2.67	 13.75	 -13.86	 1	 1	 1	 hover	 1472	 1494	 1500	 -4667	 0.00	 0.00	 0.00
8300	 -2.40	 28.15	 -53.57	 1	 1	 1	 hover	 1443	 1495	 1500	 -5167	 0.00	 0.00	 0.00
8400	 -11.35	 11.60	 -53.57	 1	 1	 1	 hover	 1476	 1477	 1500	 -5275	 0.00	 0.00	 0.00
8500	 -9.75	 7.48	 -49.19	 1	 1	 1	 hover	 1485	 1480	 1500	 -5329	 0.00	 0.00	 0.00
8600	 -7.50	 5.14	 -52.82	 1	 1	 1	 hover	 1489	 1485	 1500	 -5471	 0.00	 0.00	 0.00
8700	 -8.86	 4.27	 -54.14	 1	 1	 1	 hover	 1491	 1482	 1500	 -5593	 0.00	 0.00	 0.00
8800	 -8.84	 2.82	 -54.90	 1	 1	 1	 hover	 1494	 1482	 1500	 -5710	 0.00	 0.00	 0.00
8900	 -10.52	 2.06	 -51.82	 1	 1	 1	 hover	 1495	 1478	 1500	 -5783	 0.00	 0.00	 0.00
9000	 -9.62	 1.44	 -51.78	 1	 1	 1	 hover	 1497	 1480	 1500	 -5886	 0.00	 0.00	 0.00
9100	 -9.99	 0.80	 -52.30	 1	 1	 1	 hover	 1498	 1480	 1500	 -5996	 0.00	 0.00	 0.00
9200	 -10.17	 1.42	 -51.10	 1	 1	 1	 hover	 1497	 1479	 1500	 -6086	 0.00	 0.00	 0.00
9300	 -10.42	 1.03	 -51.80	 1	 1	 1	 hover	 1497	 1479	 1500	 -6196	 0.00	 0.00	 0.00
9400	 -9.64	 1.02	 -50.73	 1	 1	 1	 hover	 1497	 1480	 1500	 -6287	 0.00	 0.00	 0.00
9500	 -9.51	 1.44	 -51.20	 1	 1	 1	 hover	 1497	 1480	 1500	 -6394	 0.00	 0.00	 0.00
9600	 -9.66	 1.24	 -51.55	 1	 1	 1	 hover	 1497	 1480	 1500	 -6501	 0.00	 0.00	 0.00
9700	 -9.79	 1.62	 -51.06	 1	 1	 1	 hover	 1496	 1480	 1500	 -6598	 0.00	 0.00	 0.00
9800	 -8.31	 0.75	 -50.92	 1	 1	 1	 hover	 1498	 1483	 1500	 -6699	 0.00	 0.00	 0.00
9900	 -8.99	 0.51	 -49.93	 1	 1	 1	 hover	 1498	 1482	 1500	 -6789	 0.00	 0.00	 0.00
10000	 -9.47	 2.12	 -49.65	 1	 1	 1	 hover	 1495	 1481	 1500	 -6885	 0.00	 0.00	 0.00
10100	 -10.05	 2.33	 -50.11	 1	 1	 1	 hover	 1495	 1479	 1500	 -6990	 0.00	 0.00	 0.00
10200	 -9.70	 0.43	 -50.55	 1	 1	 1	 hover	 1499	 1480	 1500	 -7095	 0.00	 0.00	 0.00
10300	 -12.36	 1.22	 -49.91	 1	 1	 1	 hover	 1497	 1475	 1500	 -7189	 0.00	 0.00	 0.00
10400	 -12.80	 1.11	 -50.14	 1	 1	 1	 hover	 1497	 1474	 1500	 -7291	 0.00	 0.00	 0.00
10500	 -12.36	 0.97	 -50.69	 1	 1	 1	 hover	 1498	 1475	 1500	 -7398	 0.00	 0.00	 0.00
10600	 -12.13	 1.41	 -50.33	 1	 1	 1	 hover	 1497	 1475	 1500	 -7495	 0.00	 0.00	 0.00
10700	 -11.57	 1.35	 -49.85	 1	 1	 1	 hover	 1497	 1476	 1500	 -7590	 0.00	 0.00	 0.00
10800	 -11.49	 1.51	 -50.47	 1	 1	 1	 hover	 1496	 1477	 1500	 -7697	 0.00	 0.00	 0.00
10900	 -7.89	 1.55	 -51.91	 1	 1	 1	 hover	 1496	 1484	 1500	 -7816	 0.00	 0.00	 0.00
11000	 -7.96	 1.49	 -50.19	 1	 1	 1	 hover	 1497	 1484	 1500	 -7899	 0.00	 0.00	 0.00
11100	 -7.40	 1.88	 -49.64	 1	 1	 1	 hover	 1496	 1485	 1500	 -7993	 0.00	 0.00	 0.00
11200	 -6.89	 2.34	 -49.48	 1	 1	 1	 hover	 1495	 1486	 1500	 -8090	 0.00	 0.00	 0.00
11300	 -11.01	 1.66	 -51.50	 1	 1	 1	 hover	 1496	 1477	 1500	 -8213	 0.00	 0.00	 0.00
11400	 -13.56	 1.27	 -49.95	 1	 1	 1	 hover	 1497	 1472	 1500	 -8298	 0.00	 0.00	 0.00
11500	 -15.88	 0.65	 -49.45	 1	 1	 1	 hover	 1498	 1468	 1500	 -8391	 0.00	 0.00	 0.00
11600	 -17.23	 0.68	 -49.30	 1	 1	 1	 hover	 1498	 1465	 1500	 -8489	 0.00	 0.00	 0.00
11700	 -18.41	 1.07	 -49.17	 1	 1	 1	 hover	 1497	 1463	 1500	 -8586	 0.00	 0.00	 0.00
11800	 -17.74	 0.59	 -49.24	 1	 1	 1	 hover	 1498	 1464	 1500	 -8685	 0.00	 0.00	 0.00
11900	 -18.61	 0.50	 -49.94	 1	 1	 1	 hover	 1499	 1462	 1500	 -8792	 0.00	 0.00	 0.00
12000	 -20.61	 0.64	 -50.14	 1	 1	 1	 hover	 1498	 1458	 1500	 -8894	 0.00	 0.00	 0.00
12100	 -20.63	 0.10	 -50.25	 1	 1	 1	 hover	 1499	 1458	 1500	 -8996	 0.00	 0.00	 0.00
12200	 -17.90	 -0.95	 -50.33	 1	 1	 1	 hover	 1501	 1464	 1500	 -9097	 0.00	 0.00	 0.00
12300	 -16.95	 0.57	 -49.76	 1	 1	 1	 hover	 1498	 1466	 1500	 -9191	 0.00	 0.00	 0.00
12400	 -17.15	 1.10	 -49.57	 1	 1	 1	 hover	 1497	 1465	 1500	 -9288	 0.00	 0.00	 0.00
12500	 -18.78	 3.23	 -50.15	 1	 1	 1	 hover	 1493	 1462	 1500	 -9394	 0.00	 0.00	 0.00
12600	 -18.34	 2.17	 -49.95	 1	 1	 1	 hover	 1495	 1463	 1500	 -9492	 0.00	 0.00	 0.00
12700	 -17.41	 2.19	 -50.27	 1	 1	 1	 hover	 1495	 1465	 1500	 -9596	 0.00	 0.00	 0.00
12800	 -17.57	 2.74	 -50.39	 1	 1	 1	 hover	 1494	 1464	 1500	 -9698	 0.00	 0.00	 0.00
12900	 -17.41	 2.70	 -50.05	 1	 1	 1	 hover	 1494	 1465	 1500	 -9794	 0.00	 0.00	 0.00
13000	 -17.30	 2.74	 -50.37	 1	 1	 1	 hover	 1494	 1465	 1500	 -9898	 0.00	 0.00	 0.00
13100	 -16.87	 0.08	 -50.99	 1	 1	 1	 hover	 1499	 1466	 1500	 -10007	 0.00	 0.00	 0.00
13200	 -16.95	 0.81	 -50.95	 1	 1	 1	 hover	 1498	 1466	 1500	 -10108	 0.00	 0.00	 0.00
13300	 -17.14	 0.71	 -50.27	 1	 1	 1	 hover	 1498	 1465	 1500	 -10202	 0.00	 0.00	 0.00
13400	 -17.31	 0.27	 -50.17	 1	 1	 1	 hover	 1499	 1465	 1500	 -10301	 0.00	 0.00	 0.00
13500	 -10.04	 0.47	 -51.76	 1	 1	 1	 hover	 1499	 1479	 1500	 -10421	 0.00	 0.00	 0.00
13600	 -9.67	 1.32	 -50.61	 1	 1	 1	 hover	 1497	 1480	 1500	 -10510	 0.00	 0.00	 0.00
13700	 -10.44	 2.98	 -50.33	 1	 1	 1	 hover	 1494	 1479	 1500	 -10608	 0.00	 0.00	 0.00
13800	 -12.43	 3.26	 -49.64	 1	 1	 1	 hover	 1493	 1475	 1500	 -10701	 0.00	 0.00	 0.00
13900	 -12.86	 3.20	 -50.09	 1	 1	 1	 hover	 1493	 1474	 1500	 -10805	 0.00	 0.00	 0.00
14000	 -12.97	 3.28	 -50.12	 1	 1	 1	 hover	 1493	 1474	 1500	 -10906	 0.00	 0.00	 0.00
14100	 -13.03	 2.68	 -49.69	 1	 1	 1	 hover	 1494	 1473	 1500	 -11001	 0.00	 0.00	 0.00
14200	 -5.73	 3.02	 -51.59	 1	 1	 1	 hover	 1493	 1488	 1500	 -11123	 0.00	 0.00	 0.00
14300	 -5.89	 1.11	 -51.48	 1	 1	 1	 hover	 1497	 1488	 1500	 -11225	 0.00	 0.00	 0.00
14400	 -6.58	 0.69	 -51.15	 1	 1	 1	 hover	 1498	 1486	 1500	 -11324	 0.00	 0.00	 0.00
14500	 -6.91	 0.53	 -50.04	 1	 1	 1	 hover	 1498	 1486	 1500	 -11413	 0.00	 0.00	 0.00
14600	 -9.59	 1.02	 -49.44	 1	 1	 1	 hover	 1497	 1480	 1500	 -11506	 0.00	 0.00	 0.00
14700	 -8.82	 1.41	 -49.49	 1	 1	 1	 hover	 1497	 1482	 1500	 -11605	 0.00	 0.00	 0.00
14800	 -8.37	 3.10	 -50.43	 1	 1	 1	 hover	 1493	 1483	 1500	 -11715	 0.00	 0.00	 0.00
14900	 -10.54	 -0.06	 -50.72	 1	 1	 1	 hover	 1500	 1478	 1500	 -11820	 0.00	 0.00	 0.00
15000	 -10.25	 -0.63	 -49.86	 1	 1	 1	 hover	 1501	 1479	 1500	 -11911	 0.00	 0.00	 0.00
15100	 -10.52	 0.08	 -50.56	 1	 1	 1	 hover	 1499	 1478	 1500	 -12019	 0.00	 0.00	 0.00
