#Time(ms)	  xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
2700	 53.19	 0.42	 -39.22	 0	 1	 1	 0	 1499	 1500	 1500	 174	 0.00	 0.00	 0.00
2800	 53.19	 0.81	 -41.89	 1	 1	 1	 0	 1498	 1606	 1500	 63	 0.00	 0.00	 0.00
2900	 53.19	 1.16	 -45.18	 1	 1	 1	 0	 1497	 1606	 1500	 -59	 0.00	 0.00	 0.00
3000	 53.19	 1.55	 -46.87	 1	 1	 1	 0	 1496	 1606	 1500	 -170	 0.00	 0.00	 0.00
3100	 53.19	 1.71	 -48.22	 0	 1	 1	 0	 1496	 1500	 1500	 -280	 0.00	 0.00	 0.00
3200	 53.19	 2.20	 -47.93	 1	 1	 1	 0	 1495	 1606	 1500	 -373	 0.00	 0.00	 0.00
3300	 79.44	 2.96	 -47.77	 1	 1	 1	 0	 1494	 1658	 1500	 -467	 0.00	 0.00	 0.00
3400	 138.44	 4.09	 -46.12	 1	 1	 1	 0	 1491	 1776	 1500	 -542	 0.00	 0.00	 0.00
3500	 149.46	 5.24	 -41.79	 1	 1	 1	 0	 1489	 1798	 1500	 -583	 0.00	 0.00	 0.00
3600	 149.46	 4.89	 -43.55	 1	 1	 1	 0	 1490	 1798	 1500	 -687	 0.00	 0.00	 0.00
3700	 171.23	 5.34	 -44.30	 1	 1	 1	 0	 1489	 1842	 1500	 -783	 0.00	 0.00	 0.00
3800	 171.23	 5.80	 -45.89	 1	 1	 1	 0	 1488	 1842	 1500	 -891	 0.00	 0.00	 0.00
3900	 171.23	 4.45	 -47.56	 1	 1	 1	 0	 1491	 1842	 1500	 -1003	 0.00	 0.00	 0.00
4000	 171.23	 3.98	 -50.35	 1	 1	 1	 0	 1492	 1842	 1500	 -1132	 0.00	 0.00	 0.00
4100	 215.36	 4.67	 -54.31	 1	 1	 1	 0	 1490	 1930	 1500	 -1280	 0.00	 0.00	 0.00
4200	 238.91	 5.55	 -57.82	 1	 1	 1	 0	 1488	 1977	 1500	 -1430	 0.00	 0.00	 0.00
4300	 244.30	 4.18	 -61.88	 1	 1	 1	 0	 1491	 1988	 1500	 -1595	 0.00	 0.00	 0.00
4400	 259.39	 3.85	 -66.40	 1	 1	 1	 0	 1492	 2000	 1500	 -1773	 0.00	 0.00	 0.00
4500	 259.39	 1.87	 -68.95	 0	 1	 1	 0	 1496	 1500	 1500	 -1936	 0.00	 0.00	 0.00
4600	 259.39	 12.44	 -75.33	 1	 1	 1	 0	 1475	 2000	 1500	 -2151	 0.00	 0.00	 0.00
4700	 299.07	 14.85	 -81.62	 1	 1	 1	 0	 1470	 2000	 1500	 -2377	 0.00	 0.00	 0.00
4800	 277.00	 17.85	 -87.14	 1	 1	 1	 0	 1464	 2000	 1500	 -2606	 0.00	 0.00	 0.00
4900	 277.00	 18.96	 -94.67	 1	 1	 1	 0	 1462	 2000	 1500	 -2871	 0.00	 0.00	 0.00
5000	 261.96	 18.28	 -97.55	 1	 1	 1	 0	 1463	 2000	 1500	 -3095	 0.00	 0.00	 0.00
5100	 258.00	 19.29	 -102.97	 1	 1	 1	 0	 1461	 2000	 1500	 -3355	 0.00	 0.00	 0.00
5200	 296.33	 20.41	 -104.88	 1	 1	 1	 0	 1459	 2000	 1500	 -3584	 0.00	 0.00	 0.00
5300	 326.66	 17.66	 -106.15	 1	 1	 1	 0	 1464	 2000	 1500	 -3809	 0.00	 0.00	 0.00
5400	 361.41	 19.72	 -110.13	 1	 1	 1	 0	 1460	 2000	 1500	 -4069	 0.00	 0.00	 0.00
5500	 349.47	 21.07	 -111.31	 1	 1	 1	 0	 1457	 2000	 1500	 -4303	 0.00	 0.00	 0.00
5600	 325.36	 20.71	 -120.45	 1	 1	 1	 0	 1458	 2000	 1500	 -4636	 0.00	 0.00	 0.00
5700	 361.33	 19.93	 -119.10	 1	 1	 1	 0	 1460	 2000	 1500	 -4860	 0.00	 0.00	 0.00
5800	 347.93	 18.95	 -127.25	 1	 1	 1	 0	 1462	 2000	 1500	 -5196	 0.00	 0.00	 0.00
5900	 347.93	 19.39	 -126.80	 1	 1	 1	 0	 1461	 2000	 1500	 -5445	 0.00	 0.00	 0.00
6000	 358.36	 19.17	 -130.71	 1	 1	 1	 0	 1461	 2000	 1500	 -5746	 0.00	 0.00	 0.00
6100	 358.36	 17.61	 -128.52	 1	 1	 1	 0	 1464	 2000	 1500	 -5981	 0.00	 0.00	 0.00
6200	 352.25	 17.83	 -127.39	 1	 1	 1	 0	 1464	 2000	 1500	 -6225	 0.00	 0.00	 0.00
6300	 370.26	 15.41	 -128.07	 1	 1	 1	 0	 1469	 2000	 1500	 -6488	 0.00	 0.00	 0.00
6400	 368.43	 12.85	 -120.82	 1	 1	 1	 0	 1474	 2000	 1500	 -6657	 0.00	 0.00	 0.00
6500	 353.97	 11.67	 -114.99	 1	 1	 1	 0	 1476	 2000	 1500	 -6828	 0.00	 0.00	 0.00
6600	 353.97	 10.92	 -98.15	 1	 1	 1	 0	 1478	 2000	 1500	 -6856	 0.00	 0.00	 0.00
6700	 353.97	 9.28	 -96.83	 1	 1	 1	 0	 1481	 2000	 1500	 -7037	 0.00	 0.00	 0.00
6800	 353.97	 8.65	 -97.75	 1	 1	 1	 0	 1482	 2000	 1500	 -7241	 0.00	 0.00	 0.00
6900	 353.97	 6.51	 -87.60	 1	 1	 1	 0	 1486	 2000	 1500	 -7315	 0.00	 0.00	 0.00
7000	 353.97	 6.25	 -82.14	 1	 1	 1	 0	 1487	 2000	 1500	 -7425	 0.00	 0.00	 0.00
7100	 353.97	 6.40	 -70.78	 1	 1	 1	 0	 1487	 2000	 1500	 -7453	 0.00	 0.00	 0.00
7200	 374.76	 5.81	 -59.68	 1	 1	 1	 0	 1488	 2000	 1500	 -7461	 0.00	 0.00	 0.00
7300	 363.64	 4.95	 -54.90	 1	 1	 1	 0	 1490	 2000	 1500	 -7523	 0.00	 0.00	 0.00
7400	 364.44	 4.11	 -58.37	 1	 1	 1	 0	 1491	 2000	 1500	 -7675	 0.00	 0.00	 0.00
7500	 375.94	 5.62	 -60.59	 1	 1	 1	 0	 1488	 2000	 1500	 -7818	 0.00	 0.00	 0.00
7600	 342.74	 6.00	 -60.09	 1	 1	 1	 0	 1487	 2000	 1500	 -7933	 0.00	 0.00	 0.00
7700	 349.72	 5.96	 -59.70	 1	 1	 1	 0	 1488	 2000	 1500	 -8049	 0.00	 0.00	 0.00
7800	 363.82	 5.84	 -65.43	 1	 1	 1	 0	 1488	 2000	 1500	 -8237	 0.00	 0.00	 0.00
7900	 365.56	 7.89	 -66.21	 1	 1	 1	 0	 1484	 2000	 1500	 -8377	 0.00	 0.00	 0.00
8000	 356.12	 8.14	 -75.67	 1	 1	 1	 0	 1483	 2000	 1500	 -8623	 0.00	 0.00	 0.00
8100	 368.30	 5.60	 -78.92	 1	 1	 1	 0	 1488	 2000	 1500	 -8813	 0.00	 0.00	 0.00
8200	 385.79	 8.03	 -89.14	 1	 1	 1	 0	 1483	 2000	 1500	 -9094	 0.00	 0.00	 0.00
8300	 412.46	 8.93	 -94.86	 1	 1	 1	 0	 1482	 2000	 1500	 -9341	 0.00	 0.00	 0.00
8400	 426.56	 9.17	 -104.08	 1	 1	 1	 0	 1481	 2000	 1500	 -9641	 0.00	 0.00	 0.00
8500	 422.33	 8.82	 -106.82	 1	 1	 1	 0	 1482	 2000	 1500	 -9882	 0.00	 0.00	 0.00
8600	 422.33	 7.57	 -107.62	 1	 1	 1	 0	 1484	 2000	 1500	 -10105	 0.00	 0.00	 0.00
8700	 422.33	 6.19	 -108.93	 0	 1	 1	 0	 1487	 1500	 1500	 -10336	 0.00	 0.00	 0.00
8800	 422.33	 5.52	 -101.57	 1	 1	 1	 0	 1488	 2000	 1500	 -10466	 0.00	 0.00	 0.00
8900	 461.75	 2.10	 -99.61	 1	 1	 1	 0	 1495	 2000	 1500	 -10645	 0.00	 0.00	 0.00
9000	 465.93	 0.44	 -117.75	 1	 1	 1	 0	 1499	 2000	 1500	 -11062	 0.00	 0.00	 0.00
9100	 438.34	 -0.82	 -123.97	 1	 1	 1	 0	 1501	 2000	 1500	 -11372	 0.00	 0.00	 0.00
9200	 475.32	 -2.70	 -126.41	 1	 1	 1	 0	 1505	 2000	 1500	 -11650	 0.00	 0.00	 0.00
9300	 456.81	 -3.45	 -128.36	 1	 1	 1	 0	 1506	 2000	 1500	 -11926	 0.00	 0.00	 0.00
9400	 456.81	 -3.64	 -128.88	 1	 1	 1	 0	 1507	 2000	 1500	 -12189	 0.00	 0.00	 0.00
9500	 454.94	 0.38	 -129.39	 1	 1	 1	 0	 1499	 2000	 1500	 -12453	 0.00	 0.00	 0.00
9600	 489.51	 0.77	 -126.10	 1	 1	 1	 0	 1498	 2000	 1500	 -12672	 0.00	 0.00	 0.00
9700	 489.51	 0.70	 -131.29	 1	 1	 1	 0	 1498	 2000	 1500	 -12986	 0.00	 0.00	 0.00
9800	 489.51	 3.44	 -130.13	 0	 1	 1	 0	 1493	 1500	 1500	 -13235	 0.00	 0.00	 0.00
9900	 489.51	 5.18	 -127.59	 1	 1	 1	 0	 1489	 2000	 1500	 -13465	 0.00	 0.00	 0.00
10000	 489.51	 4.84	 -128.75	 1	 1	 1	 0	 1490	 2000	 1500	 -13734	 0.00	 0.00	 0.00
10100	 499.29	 12.37	 -107.40	 1	 1	 1	 0	 1475	 2000	 1500	 -13735	 0.00	 0.00	 0.00
10200	 499.29	 10.64	 -107.06	 1	 1	 1	 0	 1478	 2000	 1500	 -13946	 0.00	 0.00	 0.00
10300	 511.68	 12.10	 -106.71	 1	 1	 1	 0	 1475	 2000	 1500	 -14156	 0.00	 0.00	 0.00
10400	 486.67	 12.14	 -96.50	 1	 1	 1	 0	 1475	 2000	 1500	 -14247	 0.00	 0.00	 0.00
10500	 477.34	 13.18	 -101.28	 1	 1	 1	 0	 1473	 2000	 1500	 -14497	 0.00	 0.00	 0.00
10600	 488.05	 10.09	 -106.60	 1	 1	 1	 0	 1479	 2000	 1500	 -14764	 0.00	 0.00	 0.00
10700	 481.47	 9.65	 -104.26	 1	 1	 1	 0	 1480	 2000	 1500	 -14949	 0.00	 0.00	 0.00
10800	 485.19	 9.37	 -100.11	 1	 1	 1	 0	 1481	 2000	 1500	 -15108	 0.00	 0.00	 0.00
10900	 468.28	 6.46	 -95.67	 1	 1	 1	 0	 1487	 2000	 1500	 -15254	 0.00	 0.00	 0.00
11000	 494.31	 5.68	 -86.80	 1	 1	 1	 0	 1488	 2000	 1500	 -15339	 0.00	 0.00	 0.00
11100	 493.57	 2.07	 -71.61	 1	 1	 1	 0	 1495	 2000	 1500	 -15331	 0.00	 0.00	 0.00
11200	 513.88	 0.42	 -78.36	 1	 1	 1	 0	 1499	 2000	 1500	 -15555	 0.00	 0.00	 0.00
11300	 517.23	 -3.75	 -74.30	 1	 1	 1	 0	 1507	 2000	 1500	 -15663	 0.00	 0.00	 0.00
11400	 517.23	 -7.15	 -75.04	 1	 1	 1	 0	 1514	 2000	 1500	 -15820	 0.00	 0.00	 0.00
11500	 519.88	 -5.83	 -71.10	 1	 1	 1	 0	 1511	 2000	 1500	 -15923	 0.00	 0.00	 0.00
11600	 519.88	 -5.00	 -65.91	 1	 1	 1	 0	 1510	 2000	 1500	 -16003	 0.00	 0.00	 0.00
11700	 483.64	 6.73	 -59.35	 1	 1	 1	 0	 1486	 2000	 1500	 -16056	 0.00	 0.00	 0.00
11800	 491.25	 9.20	 -52.11	 1	 1	 1	 0	 1481	 2000	 1500	 -16088	 0.00	 0.00	 0.00
11900	 498.61	 10.21	 -50.00	 1	 1	 1	 0	 1479	 2000	 1500	 -16167	 0.00	 0.00	 0.00
12000	 503.47	 16.02	 -51.56	 1	 1	 1	 0	 1467	 2000	 1500	 -16286	 0.00	 0.00	 0.00
12100	 509.37	 15.17	 -51.11	 1	 1	 1	 0	 1469	 2000	 1500	 -16383	 0.00	 0.00	 0.00
12200	 528.94	 14.97	 -46.36	 1	 1	 1	 0	 1470	 2000	 1500	 -16429	 0.00	 0.00	 0.00
12300	 508.01	 14.70	 -40.72	 1	 1	 1	 0	 1470	 2000	 1500	 -16454	 0.00	 0.00	 0.00
12400	 465.91	 12.66	 -44.62	 1	 1	 1	 0	 1474	 2000	 1500	 -16582	 0.00	 0.00	 0.00
12500	 476.44	 10.63	 -46.54	 1	 1	 1	 0	 1478	 2000	 1500	 -16694	 0.00	 0.00	 0.00
12600	 476.44	 7.98	 -44.81	 1	 1	 1	 0	 1484	 2000	 1500	 -16766	 0.00	 0.00	 0.00
12700	 467.03	 3.80	 -45.25	 1	 1	 1	 0	 1492	 2000	 1500	 -16861	 0.00	 0.00	 0.00
12800	 453.52	 1.38	 -43.88	 1	 1	 1	 0	 1497	 2000	 1500	 -16935	 0.00	 0.00	 0.00
12900	 456.96	 -1.80	 -42.40	 1	 1	 1	 0	 1503	 2000	 1500	 -17005	 0.00	 0.00	 0.00
13000	 450.91	 -3.74	 -41.43	 1	 1	 1	 0	 1507	 2000	 1500	 -17079	 0.00	 0.00	 0.00
13100	 452.86	 -6.07	 -41.30	 1	 1	 1	 0	 1512	 2000	 1500	 -17160	 0.00	 0.00	 0.00
13200	 470.75	 -6.88	 -37.14	 1	 1	 1	 0	 1513	 2000	 1500	 -17193	 0.00	 0.00	 0.00
13300	 497.77	 -8.24	 -29.78	 1	 1	 1	 0	 1516	 2000	 1500	 -17179	 0.00	 0.00	 0.00
13400	 485.59	 -8.77	 -32.05	 1	 1	 1	 0	 1517	 2000	 1500	 -17265	 0.00	 0.00	 0.00
13500	 485.59	 -7.70	 -30.77	 0	 1	 1	 0	 1515	 1500	 1500	 -17314	 0.00	 0.00	 0.00
13600	 485.59	 -9.90	 -29.61	 1	 1	 1	 0	 1519	 2000	 1500	 -17362	 0.00	 0.00	 0.00
13700	 485.07	 -11.46	 -27.77	 1	 1	 1	 0	 1522	 2000	 1500	 -17399	 0.00	 0.00	 0.00
13800	 484.76	 -10.66	 -27.27	 1	 1	 1	 0	 1521	 2000	 1500	 -17448	 0.00	 0.00	 0.00
13900	 484.76	 15.31	 -27.58	 1	 1	 1	 0	 1469	 2000	 1500	 -17507	 0.00	 0.00	 0.00
14000	 484.76	 14.84	 -26.39	 0	 1	 1	 0	 1470	 1500	 1500	 -17547	 0.00	 0.00	 0.00
14100	 484.76	 13.21	 -22.83	 1	 1	 1	 0	 1473	 2000	 1500	 -17557	 0.00	 0.00	 0.00
14200	 484.76	 13.65	 -22.18	 0	 1	 1	 0	 1472	 1500	 1500	 -17595	 0.00	 0.00	 0.00
14300	 484.76	 10.61	 -24.82	 0	 1	 1	 0	 1478	 1500	 1500	 -17671	 0.00	 0.00	 0.00
14400	 484.76	 9.98	 -25.26	 1	 1	 1	 0	 1480	 2000	 1500	 -17726	 0.00	 0.00	 0.00
14500	 487.85	 6.20	 -25.70	 1	 1	 1	 0	 1487	 2000	 1500	 -17782	 0.00	 0.00	 0.00
14600	 489.78	 2.77	 -25.77	 1	 1	 1	 0	 1494	 2000	 1500	 -17834	 0.00	 0.00	 0.00
14700	 491.98	 -2.03	 -21.47	 1	 1	 1	 0	 1504	 2000	 1500	 -17834	 0.00	 0.00	 0.00
14800	 491.98	 -7.97	 -12.72	 1	 1	 1	 0	 1515	 2000	 1500	 -17772	 0.00	 0.00	 0.00
14900	 491.98	 -10.59	 28.74	 1	 1	 1	 0	 1521	 2000	 1500	 -17300	 0.00	 0.00	 0.00
15000	 496.81	 -19.82	 28.74	 1	 1	 0	 0	 1539	 2000	 1500	 -17300	 0.00	 0.00	 0.00
15100	 505.31	 -26.17	 28.74	 1	 1	 1	 0	 1552	 2000	 1500	 -17243	 0.00	 0.00	 0.00
