#Time(ms)	  xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
6600	 -32.14	 -33.90	 -60.08	 1	 1	 1	 hover	 1567	 1435	 1500	 -1734	 0.00	 0.00	 0.00
6700	 -37.66	 -23.86	 -49.56	 1	 1	 1	 hover	 1547	 1424	 1500	 -1728	 0.00	 0.00	 0.00
6800	 -37.66	 -28.61	 -52.41	 1	 1	 1	 hover	 1557	 1424	 1500	 -1861	 0.00	 0.00	 0.00
6900	 -37.99	 -56.19	 -46.02	 1	 1	 1	 hover	 1612	 1424	 1500	 -1889	 0.00	 0.00	 0.00
7000	 -37.99	 -53.07	 -49.27	 1	 1	 1	 hover	 1606	 1424	 1500	 -2020	 0.00	 0.00	 0.00
7100	 -40.07	 -30.90	 -47.30	 1	 1	 1	 hover	 1561	 1419	 1500	 -2095	 0.00	 0.00	 0.00
7200	 -42.32	 -34.68	 -45.34	 1	 1	 1	 hover	 1569	 1415	 1500	 -2166	 0.00	 0.00	 0.00
7300	 -43.10	 -32.06	 -50.49	 1	 1	 1	 hover	 1564	 1413	 1500	 -2319	 0.00	 0.00	 0.00
7400	 -44.04	 -27.44	 -49.33	 1	 1	 1	 hover	 1554	 1411	 1500	 -2406	 0.00	 0.00	 0.00
7500	 -45.98	 -37.98	 -49.64	 1	 1	 1	 hover	 1575	 1408	 1500	 -2508	 0.00	 0.00	 0.00
7600	 -45.00	 -23.48	 -49.61	 1	 1	 1	 hover	 1546	 1410	 1500	 -2607	 0.00	 0.00	 0.00
7700	 -10.00	 -21.86	 -43.81	 1	 1	 1	 hover	 1543	 1479	 1500	 -2637	 0.00	 0.00	 0.00
7800	 -10.17	 -25.87	 -44.44	 1	 1	 1	 hover	 1551	 1479	 1500	 -2732	 0.00	 0.00	 0.00
7900	 -9.39	 -29.63	 -45.74	 1	 1	 1	 hover	 1559	 1481	 1500	 -2836	 0.00	 0.00	 0.00
8000	 -8.20	 -29.15	 -44.36	 1	 1	 1	 hover	 1558	 1483	 1500	 -2911	 0.00	 0.00	 0.00
8100	 -5.98	 -21.10	 -35.18	 1	 1	 1	 hover	 1542	 1488	 1500	 -2890	 0.00	 0.00	 0.00
8200	 -0.29	 -20.58	 -28.71	 1	 1	 1	 hover	 1541	 1499	 1500	 -2883	 0.00	 0.00	 0.00
8300	 4.50	 -35.01	 -33.97	 1	 1	 1	 hover	 1570	 1509	 1500	 -3003	 0.00	 0.00	 0.00
8400	 6.83	 -33.75	 -29.80	 1	 1	 1	 hover	 1567	 1513	 1500	 -3021	 0.00	 0.00	 0.00
8500	 -2.25	 -29.44	 -19.03	 1	 1	 1	 hover	 1558	 1495	 1500	 -2951	 0.00	 0.00	 0.00
8600	 -3.70	 -38.20	 -21.00	 1	 1	 1	 hover	 1576	 1492	 1500	 -3013	 0.00	 0.00	 0.00
8700	 6.81	 -27.22	 -20.50	 1	 1	 1	 hover	 1554	 1513	 1500	 -3049	 0.00	 0.00	 0.00
8800	 9.15	 -29.02	 -19.78	 1	 1	 1	 hover	 1558	 1518	 1500	 -3081	 0.00	 0.00	 0.00
8900	 -23.79	 -22.16	 -14.52	 1	 1	 1	 hover	 1544	 1452	 1500	 -3058	 0.00	 0.00	 0.00
9000	 -23.79	 -26.87	 -16.58	 1	 1	 1	 hover	 1553	 1452	 1500	 -3112	 0.00	 0.00	 0.00
9100	 -26.98	 -33.25	 -20.14	 1	 1	 1	 hover	 1566	 1446	 1500	 -3188	 0.00	 0.00	 0.00
9200	 -8.32	 -18.51	 -26.75	 1	 1	 1	 hover	 1537	 1483	 1500	 -3307	 0.00	 0.00	 0.00
9300	 -27.40	 -30.06	 -29.37	 1	 1	 1	 hover	 1560	 1445	 1500	 -3392	 0.00	 0.00	 0.00
9400	 -30.57	 -40.43	 -28.23	 1	 1	 1	 hover	 1580	 1438	 1500	 -3437	 0.00	 0.00	 0.00
9500	 -25.65	 -12.67	 -25.89	 1	 1	 1	 hover	 1525	 1448	 1500	 -3465	 0.00	 0.00	 0.00
9600	 -29.48	 -25.38	 -32.22	 1	 1	 1	 hover	 1550	 1441	 1500	 -3593	 0.00	 0.00	 0.00
9700	 -33.87	 -28.12	 -33.69	 1	 1	 1	 hover	 1556	 1432	 1500	 -3675	 0.00	 0.00	 0.00
9800	 -34.50	 -30.64	 -30.16	 1	 1	 1	 hover	 1561	 1430	 1500	 -3700	 0.00	 0.00	 0.00
9900	 -32.71	 -30.50	 -30.77	 1	 1	 1	 hover	 1560	 1434	 1500	 -3768	 0.00	 0.00	 0.00
10000	 -40.66	 -14.12	 -26.47	 1	 1	 1	 hover	 1528	 1418	 1500	 -3778	 0.00	 0.00	 0.00
10100	 -44.61	 -12.53	 -22.32	 1	 1	 1	 hover	 1525	 1410	 1500	 -3781	 0.00	 0.00	 0.00
