#Time(ms)	  xPos 	 yPos 	 zPos 	 xVal 	 yVal 	 zVal 	 State 	 oRoll 	 oPitch 	 oYaw 	 oThrottle 	 spX 	 spY 	 spZ 
2600	 -1.14	 -7.03	 -4.86	 1	 1	 1	 0	 1514	 1497	 1500	 712	 0.00	 0.00	 0.00
2700	 -0.73	 -4.93	 -5.49	 1	 1	 1	 0	 1509	 1498	 1500	 695	 0.00	 0.00	 0.00
2800	 -0.86	 -7.24	 -5.73	 1	 1	 1	 0	 1514	 1498	 1500	 681	 0.00	 0.00	 0.00
2900	 -0.88	 -10.80	 -5.50	 1	 1	 1	 0	 1521	 1498	 1500	 672	 0.00	 0.00	 0.00
3000	 -1.22	 -6.92	 -5.96	 1	 1	 1	 0	 1513	 1497	 1500	 656	 0.00	 0.00	 0.00
3100	 -1.37	 -9.37	 -5.01	 1	 1	 1	 0	 1518	 1497	 1500	 655	 0.00	 0.00	 0.00
3200	 -0.88	 -7.39	 -5.46	 1	 1	 1	 0	 1514	 1498	 1500	 640	 0.00	 0.00	 0.00
3300	 -0.86	 -1.06	 -5.28	 1	 1	 1	 0	 1502	 1498	 1500	 631	 0.00	 0.00	 0.00
3400	 0.54	 -3.21	 -3.87	 1	 1	 1	 0	 1506	 1501	 1500	 637	 0.00	 0.00	 0.00
3500	 0.60	 -0.35	 -3.21	 1	 1	 1	 0	 1500	 1501	 1500	 638	 0.00	 0.00	 0.00
3600	 0.20	 -9.04	 -5.71	 1	 1	 1	 0	 1518	 1500	 1500	 601	 0.00	 0.00	 0.00
3700	 -0.00	 -1.68	 -4.29	 1	 1	 1	 0	 1503	 1499	 1500	 607	 0.00	 0.00	 0.00
3800	 -0.05	 0.40	 -5.00	 1	 1	 1	 0	 1499	 1499	 1500	 590	 0.00	 0.00	 0.00
3900	 -0.12	 0.09	 -4.76	 1	 1	 1	 0	 1499	 1499	 1500	 583	 0.00	 0.00	 0.00
4000	 -0.24	 -1.00	 -4.11	 1	 1	 1	 0	 1501	 1499	 1500	 581	 0.00	 0.00	 0.00
4100	 -0.13	 -1.45	 -4.71	 1	 1	 1	 0	 1502	 1499	 1500	 566	 0.00	 0.00	 0.00
4200	 -0.00	 -0.83	 -4.73	 1	 1	 1	 0	 1501	 1499	 1500	 556	 0.00	 0.00	 0.00
4300	 1.10	 -6.82	 -5.03	 1	 1	 1	 0	 1513	 1502	 1500	 543	 0.00	 0.00	 0.00
4400	 0.58	 -3.26	 -3.66	 1	 1	 1	 0	 1506	 1501	 1500	 549	 0.00	 0.00	 0.00
4500	 0.40	 -4.98	 -3.24	 1	 1	 1	 0	 1509	 1500	 1500	 547	 0.00	 0.00	 0.00
4600	 0.38	 -2.21	 -4.09	 1	 1	 1	 0	 1504	 1500	 1500	 530	 0.00	 0.00	 0.00
4700	 0.39	 -2.29	 -5.81	 1	 1	 1	 0	 1504	 1500	 1500	 501	 0.00	 0.00	 0.00
4800	 0.13	 -2.79	 -5.28	 1	 1	 1	 0	 1505	 1500	 1500	 496	 0.00	 0.00	 0.00
4900	 0.07	 -2.19	 -4.97	 1	 1	 1	 0	 1504	 1500	 1500	 489	 0.00	 0.00	 0.00
5000	 0.20	 -1.77	 -4.87	 1	 1	 1	 0	 1503	 1500	 1500	 481	 0.00	 0.00	 0.00
5100	 1.63	 -0.66	 -5.27	 1	 1	 1	 0	 1501	 1503	 1500	 466	 0.00	 0.00	 0.00
5200	 0.94	 -1.40	 -5.28	 1	 1	 1	 0	 1502	 1501	 1500	 455	 0.00	 0.00	 0.00
5300	 0.89	 -0.34	 -5.55	 1	 1	 1	 0	 1500	 1501	 1500	 442	 0.00	 0.00	 0.00
5400	 0.87	 -2.32	 -5.19	 1	 1	 1	 0	 1504	 1501	 1500	 435	 0.00	 0.00	 0.00
5500	 0.90	 -5.12	 -7.00	 1	 1	 1	 0	 1510	 1501	 1500	 403	 0.00	 0.00	 0.00
5600	 0.81	 0.02	 -6.62	 1	 1	 1	 0	 1499	 1501	 1500	 393	 0.00	 0.00	 0.00
5700	 0.74	 -3.58	 -6.61	 1	 1	 1	 0	 1507	 1501	 1500	 380	 0.00	 0.00	 0.00
5800	 0.40	 -2.96	 -6.61	 1	 1	 1	 0	 1505	 1500	 1500	 367	 0.00	 0.00	 0.00
5900	 0.40	 -3.95	 -6.24	 1	 1	 1	 0	 1507	 1500	 1500	 358	 0.00	 0.00	 0.00
6000	 0.20	 -5.39	 -6.08	 1	 1	 1	 0	 1510	 1500	 1500	 348	 0.00	 0.00	 0.00
6100	 0.11	 -0.52	 -6.06	 1	 1	 1	 0	 1501	 1500	 1500	 336	 0.00	 0.00	 0.00
6200	 0.15	 -6.54	 -6.05	 1	 1	 1	 0	 1513	 1500	 1500	 324	 0.00	 0.00	 0.00
6300	 0.31	 -4.98	 -6.54	 1	 1	 1	 0	 1509	 1500	 1500	 306	 0.00	 0.00	 0.00
6400	 0.56	 -2.99	 -6.61	 1	 1	 1	 0	 1505	 1501	 1500	 292	 0.00	 0.00	 0.00
6500	 0.00	 1.82	 -8.42	 1	 1	 1	 0	 1496	 1500	 1500	 257	 0.00	 0.00	 0.00
6600	 -0.25	 -3.46	 -8.44	 1	 1	 1	 0	 1506	 1499	 1500	 240	 0.00	 0.00	 0.00
6700	 -0.33	 -3.76	 -8.23	 1	 1	 1	 0	 1507	 1499	 1500	 225	 0.00	 0.00	 0.00
6800	 1.07	 2.82	 -8.00	 1	 1	 1	 0	 1494	 1502	 1500	 212	 0.00	 0.00	 0.00
6900	 0.14	 2.43	 -7.90	 1	 1	 1	 0	 1495	 1500	 1500	 197	 0.00	 0.00	 0.00
7000	 -0.48	 -6.59	 -10.04	 1	 1	 1	 0	 1513	 1499	 1500	 155	 0.00	 0.00	 0.00
7100	 -0.52	 -2.38	 -9.96	 1	 1	 1	 0	 1504	 1498	 1500	 136	 0.00	 0.00	 0.00
7200	 0.25	 -0.55	 -10.35	 1	 1	 1	 0	 1501	 1500	 1500	 112	 0.00	 0.00	 0.00
7300	 0.33	 -4.93	 -10.32	 1	 1	 1	 0	 1509	 1500	 1500	 91	 0.00	 0.00	 0.00
7400	 -0.26	 -2.26	 -10.19	 1	 1	 1	 0	 1504	 1499	 1500	 72	 0.00	 0.00	 0.00
7500	 0.39	 -5.50	 -8.67	 1	 1	 1	 0	 1510	 1500	 1500	 70	 0.00	 0.00	 0.00
7600	 0.12	 -9.57	 -8.47	 1	 1	 1	 0	 1519	 1500	 1500	 55	 0.00	 0.00	 0.00
7700	 0.46	 -6.51	 -9.18	 1	 1	 1	 0	 1513	 1500	 1500	 30	 0.00	 0.00	 0.00
7800	 0.84	 2.82	 -9.21	 1	 1	 1	 0	 1494	 1501	 1500	 11	 0.00	 0.00	 0.00
7900	 0.78	 -6.47	 -9.26	 1	 1	 1	 0	 1512	 1501	 1500	 -7	 0.00	 0.00	 0.00
8000	 0.94	 -9.32	 -11.35	 1	 1	 1	 0	 1518	 1501	 1500	 -51	 0.00	 0.00	 0.00
8100	 1.27	 -6.25	 -11.76	 1	 1	 1	 0	 1512	 1502	 1500	 -78	 0.00	 0.00	 0.00
8200	 1.29	 -1.16	 -3.77	 1	 1	 1	 0	 1502	 1502	 1500	 -6	 0.00	 0.00	 0.00
8300	 0.89	 -5.11	 -4.92	 1	 1	 1	 0	 1510	 1501	 1500	 -27	 0.00	 0.00	 0.00
8400	 2.05	 -5.55	 -5.64	 1	 1	 1	 0	 1511	 1504	 1500	 -46	 0.00	 0.00	 0.00
8500	 2.32	 -2.84	 -6.01	 1	 1	 1	 0	 1505	 1504	 1500	 -61	 0.00	 0.00	 0.00
8600	 0.27	 -8.65	 -5.65	 1	 1	 1	 0	 1517	 1500	 1500	 -69	 0.00	 0.00	 0.00
8700	 -0.17	 -2.18	 -5.50	 1	 1	 1	 0	 1504	 1499	 1500	 -79	 0.00	 0.00	 0.00
8800	 -0.19	 -5.86	 -3.49	 1	 1	 1	 0	 1511	 1499	 1500	 -66	 0.00	 0.00	 0.00
8900	 -0.71	 1.14	 -4.75	 1	 1	 1	 0	 1497	 1498	 1500	 -88	 0.00	 0.00	 0.00
9000	 -0.66	 -2.34	 -4.69	 1	 1	 1	 0	 1504	 1498	 1500	 -97	 0.00	 0.00	 0.00
9100	 -0.50	 -1.66	 -5.38	 1	 1	 1	 0	 1503	 1498	 1500	 -114	 0.00	 0.00	 0.00
9200	 -0.76	 3.10	 -5.41	 1	 1	 1	 0	 1493	 1498	 1500	 -125	 0.00	 0.00	 0.00
9300	 -0.72	 -6.83	 -6.66	 1	 1	 1	 0	 1513	 1498	 1500	 -151	 0.00	 0.00	 0.00
9400	 -0.70	 -4.82	 -6.13	 1	 1	 1	 0	 1509	 1498	 1500	 -158	 0.00	 0.00	 0.00
9500	 -0.92	 -0.66	 -5.85	 1	 1	 1	 0	 1501	 1498	 1500	 -167	 0.00	 0.00	 0.00
9600	 -0.93	 1.39	 -5.73	 1	 1	 1	 0	 1497	 1498	 1500	 -177	 0.00	 0.00	 0.00
9700	 -1.49	 0.82	 -5.77	 1	 1	 1	 0	 1498	 1497	 1500	 -189	 0.00	 0.00	 0.00
9800	 -0.29	 -6.94	 -6.27	 1	 1	 1	 0	 1513	 1499	 1500	 -207	 0.00	 0.00	 0.00
9900	 -0.34	 -3.79	 -4.20	 1	 1	 1	 0	 1507	 1499	 1500	 -194	 0.00	 0.00	 0.00
10000	 -0.68	 -8.70	 -6.08	 1	 1	 1	 0	 1517	 1498	 1500	 -225	 0.00	 0.00	 0.00
10100	 0.11	 -9.43	 -6.05	 1	 1	 1	 0	 1518	 1500	 1500	 -237	 0.00	 0.00	 0.00
10200	 -0.34	 -1.11	 -5.51	 1	 1	 1	 0	 1502	 1499	 1500	 -243	 0.00	 0.00	 0.00
10300	 -0.44	 0.45	 -5.33	 1	 1	 1	 0	 1499	 1499	 1500	 -252	 0.00	 0.00	 0.00
10400	 -0.43	 0.54	 -4.81	 1	 1	 1	 0	 1498	 1499	 1500	 -256	 0.00	 0.00	 0.00
10500	 0.89	 0.95	 -5.09	 1	 1	 1	 0	 1498	 1501	 1500	 -269	 0.00	 0.00	 0.00
10600	 -0.19	 0.76	 -5.35	 1	 1	 1	 0	 1498	 1499	 1500	 -282	 0.00	 0.00	 0.00
10700	 -0.23	 2.18	 -5.00	 1	 1	 1	 0	 1495	 1499	 1500	 -289	 0.00	 0.00	 0.00
10800	 -0.05	 -0.11	 -5.56	 1	 1	 1	 0	 1500	 1499	 1500	 -305	 0.00	 0.00	 0.00
10900	 0.36	 0.03	 -5.45	 1	 1	 1	 0	 1499	 1500	 1500	 -315	 0.00	 0.00	 0.00
11000	 0.24	 -0.34	 -3.13	 1	 1	 1	 0	 1500	 1500	 1500	 -298	 0.00	 0.00	 0.00
11100	 -0.32	 -2.98	 -4.32	 1	 1	 1	 0	 1505	 1499	 1500	 -319	 0.00	 0.00	 0.00
11200	 -0.64	 -1.72	 -4.64	 1	 1	 1	 0	 1503	 1498	 1500	 -331	 0.00	 0.00	 0.00
11300	 -0.69	 -1.34	 -4.36	 1	 1	 1	 0	 1502	 1498	 1500	 -337	 0.00	 0.00	 0.00
11400	 0.76	 -1.67	 -4.66	 1	 1	 1	 0	 1503	 1501	 1500	 -350	 0.00	 0.00	 0.00
11500	 0.44	 -1.11	 -4.11	 1	 1	 1	 0	 1502	 1500	 1500	 -352	 0.00	 0.00	 0.00
11600	 -0.59	 -7.57	 -4.15	 1	 1	 1	 0	 1515	 1498	 1500	 -361	 0.00	 0.00	 0.00
11700	 -0.78	 -2.30	 -4.08	 1	 1	 1	 0	 1504	 1498	 1500	 -369	 0.00	 0.00	 0.00
11800	 -0.43	 1.65	 -5.96	 1	 1	 1	 0	 1496	 1499	 1500	 -399	 0.00	 0.00	 0.00
11900	 0.06	 0.28	 -5.65	 1	 1	 1	 0	 1499	 1500	 1500	 -407	 0.00	 0.00	 0.00
12000	 0.02	 1.30	 -6.74	 1	 1	 1	 0	 1497	 1500	 1500	 -432	 0.00	 0.00	 0.00
12100	 -0.73	 1.36	 -6.59	 1	 1	 1	 0	 1497	 1498	 1500	 -443	 0.00	 0.00	 0.00
12200	 -0.39	 3.30	 -6.31	 1	 1	 1	 0	 1493	 1499	 1500	 -453	 0.00	 0.00	 0.00
12300	 -0.50	 2.96	 -6.08	 1	 1	 1	 0	 1494	 1498	 1500	 -463	 0.00	 0.00	 0.00
12400	 -0.56	 -8.86	 -5.54	 1	 1	 1	 0	 1517	 1498	 1500	 -469	 0.00	 0.00	 0.00
12500	 0.86	 -9.66	 -5.94	 1	 1	 1	 0	 1519	 1501	 1500	 -485	 0.00	 0.00	 0.00
12600	 0.60	 -2.18	 -6.22	 1	 1	 1	 0	 1504	 1501	 1500	 -500	 0.00	 0.00	 0.00
12700	 0.10	 -9.22	 -5.88	 1	 1	 1	 0	 1518	 1500	 1500	 -508	 0.00	 0.00	 0.00
12800	 -0.01	 -9.14	 -5.77	 1	 1	 1	 0	 1518	 1499	 1500	 -519	 0.00	 0.00	 0.00
12900	 0.69	 -5.64	 -6.47	 1	 1	 1	 0	 1511	 1501	 1500	 -539	 0.00	 0.00	 0.00
13000	 0.12	 -2.78	 -7.82	 1	 1	 1	 0	 1505	 1500	 1500	 -568	 0.00	 0.00	 0.00
13100	 0.06	 0.32	 -7.53	 1	 1	 1	 0	 1499	 1500	 1500	 -580	 0.00	 0.00	 0.00
13200	 -0.03	 1.06	 -7.49	 1	 1	 1	 0	 1497	 1499	 1500	 -595	 0.00	 0.00	 0.00
13300	 0.12	 -5.57	 -9.27	 1	 1	 1	 0	 1511	 1500	 1500	 -631	 0.00	 0.00	 0.00
13400	 -0.13	 -0.89	 -9.58	 1	 1	 1	 0	 1501	 1499	 1500	 -653	 0.00	 0.00	 0.00
13500	 -0.23	 0.89	 -9.66	 1	 1	 1	 0	 1498	 1499	 1500	 -673	 0.00	 0.00	 0.00
13600	 -0.26	 3.42	 -11.05	 1	 1	 1	 0	 1493	 1499	 1500	 -709	 0.00	 0.00	 0.00
13700	 -0.27	 1.81	 -10.40	 1	 1	 1	 0	 1496	 1499	 1500	 -724	 0.00	 0.00	 0.00
13800	 -0.26	 -2.66	 -10.16	 1	 1	 1	 0	 1505	 1499	 1500	 -742	 0.00	 0.00	 0.00
13900	 -0.71	 -7.37	 -11.97	 1	 1	 1	 0	 1514	 1498	 1500	 -784	 0.00	 0.00	 0.00
14000	 -0.77	 -7.42	 -10.90	 1	 1	 1	 0	 1514	 1498	 1500	 -795	 0.00	 0.00	 0.00
14100	 -0.28	 -10.25	 -11.85	 1	 1	 1	 0	 1520	 1499	 1500	 -828	 0.00	 0.00	 0.00
14200	 -0.26	 -10.85	 -11.96	 1	 1	 1	 0	 1521	 1499	 1500	 -853	 0.00	 0.00	 0.00
14300	 -0.82	 -9.93	 -12.46	 1	 1	 1	 0	 1519	 1498	 1500	 -883	 0.00	 0.00	 0.00
14400	 -0.82	 -11.54	 -13.01	 1	 1	 1	 0	 1523	 1498	 1500	 -914	 0.00	 0.00	 0.00
14500	 -0.79	 -11.22	 -13.29	 1	 1	 1	 0	 1522	 1498	 1500	 -944	 0.00	 0.00	 0.00
14600	 -0.79	 -11.12	 -13.43	 1	 1	 1	 0	 1522	 1498	 1500	 -972	 0.00	 0.00	 0.00
14700	 -0.83	 -10.78	 -9.96	 1	 1	 1	 0	 1521	 1498	 1500	 -957	 0.00	 0.00	 0.00
14800	 -0.49	 -4.01	 -9.62	 1	 1	 1	 0	 1508	 1499	 1500	 -973	 0.00	 0.00	 0.00
14900	 -0.36	 -10.21	 -9.35	 1	 1	 1	 0	 1520	 1499	 1500	 -989	 0.00	 0.00	 0.00
15000	 0.11	 -10.25	 -9.99	 1	 1	 1	 0	 1520	 1500	 1500	 -1015	 0.00	 0.00	 0.00
15100	 0.13	 -4.56	 -9.96	 1	 1	 1	 0	 1509	 1500	 1500	 -1035	 0.00	 0.00	 0.00
